"","game_id","date","home_team","away_team","home_score","away_score","avg_spread_home","avg_spread_money_home","avg_spread_money_away","avg_money_home","avg_money_away"
"1037","NHL_Detroit_Chicago_20110122",20110122,"Detroit","Chicago",1,4,0.714285714285714,239.857142857143,-281.428571428571,-117,77.4444444444444
"1038","NHL_Colorado_Boston_20110122",20110122,"Colorado","Boston",2,6,22.8125,93.7142857142857,-159.875,-108.111111111111,-109.222222222222
"1039","NHL_Montreal_Anaheim_20110122",20110122,"Montreal","Anaheim",3,4,0.4375,237.625,-278.375,-125.75,107.111111111111
"1040","NHL_Pittsburgh_Carolina_20110122",20110122,"Pittsburgh","Carolina",3,2,0.714285714285714,197.285714285714,-230.75,-135.888888888889,118.5
"1041","NHL_Winnipeg_NYRangers_20110122",20110122,"Winnipeg","NYRangers",2,3,0.4375,241.75,-284.25,-113.222222222222,-59.7777777777778
"1042","NHL_Arizona_LosAngeles_20110122",20110122,"Arizona","LosAngeles",3,4,0.4375,247.25,-293.125,-88.625,-3.66666666666667
"1043","NHL_Vancouver_Calgary_20110122",20110122,"Vancouver","Calgary",3,4,1.08333333333333,118,-136.142857142857,-237,198.375
"1061","NHL_Chicago_Philadelphia_20110123",20110123,"Chicago","Philadelphia",1,4,0.4375,230.125,-269.125,-118.888888888889,79
"1062","NHL_NewJersey_Florida_20110123",20110123,"NewJersey","Florida",5,2,0.4375,208.75,-243.75,-137.333333333333,119.666666666667
"1063","NHL_TampaBay_Winnipeg_20110123",20110123,"TampaBay","Winnipeg",7,1,0.4375,173.875,-201.875,-165,146.888888888889
"1064","NHL_Edmonton_Nashville_20110123",20110123,"Edmonton","Nashville",2,3,35.4375,-217.5,185.125,142.222222222222,-160.222222222222
"1089","NHL_Carolina_Toronto_20110124",20110124,"Carolina","Toronto",6,4,0.4375,182.5,-214.875,-155.444444444444,137.444444444444
"1090","NHL_Washington_NYRangers_20110124",20110124,"Washington","NYRangers",1,2,0.4375,161.125,-179.5,-181.888888888889,162
"1091","NHL_Calgary_Nashville_20110124",20110124,"Calgary","Nashville",3,1,0.4375,224.375,-259.875,-130,112.111111111111
"1092","NHL_Colorado_StLouis_20110124",20110124,"Colorado","StLouis",4,3,0.4375,231.875,-271.5,-124.333333333333,106.555555555556
"1093","NHL_Vancouver_Dallas_20110124",20110124,"Vancouver","Dallas",7,1,0.4375,170.5,-196.75,-167,149
"1094","NHL_LosAngeles_Boston_20110124",20110124,"LosAngeles","Boston",2,0,0.4375,247.75,-295.5,-110.444444444444,-84.6666666666667
"1112","NHL_NYRangers_Florida_20110125",20110125,"NYRangers","Florida",3,4,0.4375,220.125,-257.875,-130.5,111.555555555556
"1113","NHL_Ottawa_Buffalo_20110125",20110125,"Ottawa","Buffalo",2,4,40.2857142857143,-259,222.5,110.666666666667,-128.444444444444
"1114","NHL_Philadelphia_Montreal_20110125",20110125,"Philadelphia","Montreal",5,2,0.0625,162.714285714286,-186.125,-176,156.666666666667
"1115","NHL_Chicago_Minnesota_20110125",20110125,"Chicago","Minnesota",2,4,0.4375,146.25,-164,-193.888888888889,168
"1116","NHL_Arizona_Edmonton_20110125",20110125,"Arizona","Edmonton",3,4,0.4375,146.875,-164.5,-205,176.111111111111
"1164","NHL_Boston_Florida_20110126",20110126,"Boston","Florida",2,1,0.4375,127.25,-144.75,-224.75,189.375
"1165","NHL_NYIslanders_Carolina_20110126",20110126,"NYIslanders","Carolina",2,4,35.4375,-219,186.25,137.888888888889,-155.375
"1166","NHL_Winnipeg_Washington_20110126",20110126,"Winnipeg","Washington",1,0,35.4375,-261.625,226.25,111.777777777778,-129.555555555556
"1167","NHL_Detroit_NewJersey_20110126",20110126,"Detroit","NewJersey",3,1,0.4375,172.625,-199.375,-167.875,149.111111111111
"1168","NHL_Dallas_Edmonton_20110126",20110126,"Dallas","Edmonton",3,1,0.4375,111.25,-130,-242.444444444444,204.666666666667
