"","game_id","date","home_team","away_team","home_score","away_score","avg_spread_home","avg_spread_money_home","avg_spread_money_away","avg_money_home","avg_money_away"
"32871","MLB_SEACYoungR_MINPHughesR_20140708",20140708,"SEACYoungR","MINPHughesR",0,2,0.05,179.6,-209.8,-113.777777777778,104.222222222222
"32872","MLB_DETMScherzerR_LADDGreinkeR_20140709",20140709,"DETMScherzerR","LADDGreinkeR",4,1,0.05,179.5,-207.3,-109.3,19.7
"32873","MLB_COLJJurrjensR_SDEStultsL_20140709",20140709,"COLJJurrjensR","SDEStultsL",6,3,0.05,148.5,-166.8,-127.3,117.4
"32874","MLB_LAACWilsonL_TORMStromanR_20140709",20140709,"LAACWilsonL","TORMStromanR",8,7,0.05,149.4,-167.7,-143.4,132.1
"32875","MLB_ARIJCollmenterR_MIANEovaldiR_20140709",20140709,"ARIJCollmenterR","MIANEovaldiR",4,3,0.05,179.3,-207.5,-111.7,102.1
"32876","MLB_CLEJTomlinR_NYYBMcCarthyR_20140709",20140709,"CLEJTomlinR","NYYBMcCarthyR",4,5,0.05,165.2,-189.6,-125.5,115.6
"32877","MLB_BALDNorrisR_WSHDFisterR_20140709",20140709,"BALDNorrisR","WSHDFisterR",2,6,0.25,103.333333333333,-130.777777777778,-104,-105.555555555556
"32878","MLB_CINASimonR_CHCDBeelerR_20140709",20140709,"CINASimonR","CHCDBeelerR",4,1,0.05,132.6,-150.7,-155.3,143.1
"32879","MLB_NYMDGeeR_ATLESantanaR_20140709",20140709,"NYMDGeeR","ATLESantanaR",4,1,1.5,-158.333333333333,140.333333333333,114.3,-124.1
"32880","MLB_BOSRDeLaRosaR_CWSCSaleL_20140709",20140709,"BOSRDeLaRosaR","CWSCSaleL",5,4,1.5,-161.7,143.5,107,-116.8
"32881","MLB_TBACobbR_KCYVenturaR_20140709",20140709,"TBACobbR","KCYVenturaR",4,5,0.222222222222222,176.777777777778,-204.111111111111,-119.8,109.9
"32882","MLB_TEXYDarvishR_HOUDKeuchelL_20140709",20140709,"TEXYDarvishR","HOUDKeuchelL",4,8,0.05,-65.3,-112.5,-214.888888888889,194
"32883","MLB_MILKLohseR_PHIRHernandezR_20140709",20140709,"MILKLohseR","PHIRHernandezR",1,4,0.05,110.6,-128.6,-179.8,164.6
"32884","MLB_STLMLynnR_PITBCumptonR_20140709",20140709,"STLMLynnR","PITBCumptonR",5,2,0.05,153.1,-171.2,-136.5,125.777777777778
"32885","MLB_SEAREliasL_MINKGibsonR_20140709",20140709,"SEAREliasL","MINKGibsonR",1,8,0.05,146.7,-165,-146.5,135.2
"32886","MLB_SFMCainR_OAKJHammelR_20140709",20140709,"SFMCainR","OAKJHammelR",5,2,1.5,-153.6,135.4,112.777777777778,-122.555555555556
"32887","MLB_CINDBaileyR_CHCKHendricksR_20140710",20140710,"CINDBaileyR","CHCKHendricksR",4,6,0.05,154.5,-172.9,-135.1,125
"32888","MLB_MILMGarzaR_PHIDBuchananR_20140710",20140710,"MILMGarzaR","PHIDBuchananR",1,9,0.05,-109.7,-88.1,-220.6,197.8
"32889","MLB_SFTHudsonR_OAKSKazmirL_20140710",20140710,"SFTHudsonR","OAKSKazmirL",1,6,1.5,-173.3,154.9,-60.3,-109.3
"32890","MLB_BOSJLesterL_CWSJQuintanaL_20140710",20140710,"BOSJLesterL","CWSJQuintanaL",4,3,0.05,130.3,-147.9,-159.2,146.9
"32891","MLB_CLEGHouseL_NYYDPhelpsR_20140710",20140710,"CLEGHouseL","NYYDPhelpsR",9,3,0.05,144.9,-163.1,-144.8,133.4
"32892","MLB_BALWChenL_WSHGGonzalezL_20140710",20140710,"BALWChenL","WSHGGonzalezL",4,3,0.722222222222222,45.8,-72.7,56.6666666666667,-110.6
"32893","MLB_NYMBColonR_ATLAHarangR_20140710",20140710,"NYMBColonR","ATLAHarangR",1,3,0.05,177.4,-206,-124.2,114.4
"32894","MLB_STLSMillerR_PITEVolquezR_20140710",20140710,"STLSMillerR","PITEVolquezR",1,9,0.05,184.7,-216,-107.6,-42
"32895","MLB_TEXCLewisR_LAAHSantiagoL_20140710",20140710,"TEXCLewisR","LAAHSantiagoL",6,15,1.5,-133.9,115.9,120.5,-130.666666666667
"32896","MLB_KCJGuthrieR_DETTSmylyL_20140710",20140710,"KCJGuthrieR","DETTSmylyL",4,16,1.3125,-115.5,91.9,-110.9,61.4
"32897","MLB_SEATWilhelmsenR_MINYPinoR_20140710",20140710,"SEATWilhelmsenR","MINYPinoR",2,4,0.05,131.6,-149.8,-155.6,143.4
"32898","MLB_LADCKershawL_SDODespaigneR_20140710",20140710,"LADCKershawL","SDODespaigneR",2,1,0.05,-133.8,115.9,-289.4,251.2
"32899","MLB_CHCJArrietaR_ATLRWoodL_20140711",20140711,"CHCJArrietaR","ATLRWoodL",5,4,-0.277777777777778,150.6,-182.4,-65.2,-64.4
"32900","MLB_PHIABurnettR_WSHJZimmermannR_20140711",20140711,"PHIABurnettR","WSHJZimmermannR",6,2,1.5,-127.8,109.8,136.1,-148.2
"32901","MLB_CLECKluberR_CWSHNoesiR_20140711",20140711,"CLECKluberR","CWSHNoesiR",7,4,0.05,-89.5,-108.3,-225.5,202.6
"32902","MLB_BALMGonzalezR_NYYHKurodaR_20140711",20140711,"BALMGonzalezR","NYYHKurodaR",3,2,0.0555555555555556,107.8,-134.5,-104.9,-84.7
"32903","MLB_NYMZWheelerR_MIAHAlvarezR_20140711",20140711,"NYMZWheelerR","MIAHAlvarezR",7,1,0.05,178.7,-208.8,-117.8,108
"32904","MLB_CINMLatosR_PITJLockeL_20140711",20140711,"CINMLatosR","PITJLockeL",6,5,0.642857142857143,-101.6,78.7,-41.6,-108
"32905","MLB_TBCArcherR_TORMBuehrleL_20140711",20140711,"TBCArcherR","TORMBuehrleL",5,8,0.05,165.6,-189.6,-132.7,122.7
"32906","MLB_TEXNTepeschR_LAAGRichardsR_20140711",20140711,"TEXNTepeschR","LAAGRichardsR",0,3,1.5,62.6,-120.5,162.9,-178.4
"32907","MLB_MILYGallardoR_STLJKellyR_20140711",20140711,"MILYGallardoR","STLJKellyR",6,7,0.05,153,-171.3,-137.9,126.8
"32908","MLB_HOUSFeldmanR_BOSJLackeyR_20140711",20140711,"HOUSFeldmanR","BOSJLackeyR",3,8,1.5,-138.7,120.6,124.6,-134.6
"32909","MLB_COLJDeLaRosaL_MINKJohnsonL_20140711",20140711,"COLJDeLaRosaL","MINKJohnsonL",6,2,0.05,18,-114.8,-186.4,170.4
"32910","MLB_SEAFHernandezR_OAKJSamardzijaR_20140711",20140711,"SEAFHernandezR","OAKJSamardzijaR",3,2,0.222222222222222,161.111111111111,-182.444444444444,-139.9,128.6
"32911","MLB_LADDHarenR_SDJHahnR_20140711",20140711,"LADDHarenR","SDJHahnR",3,6,0.05,182.7,-213.7,-113.3,63.7
"32912","MLB_CLEZMcAllisterR_CWSSCarrollR_20140712",20140712,"CLEZMcAllisterR","CWSSCarrollR",2,6,0.05,107.1,-125,-187.3,171.8
"32913","MLB_CHCEJacksonR_ATLMMinorL_20140712",20140712,"CHCEJacksonR","ATLMMinorL",6,11,1.5,-146.2,128.1,121,-130.9
"32914","MLB_SFRVogelsongR_ARIWMileyL_20140712",20140712,"SFRVogelsongR","ARIWMileyL",0,2,0.05,178.3,-207.3,-120.3,110.5
"32915","MLB_BALCTillmanR_NYYSGreeneR_20140712",20140712,"BALCTillmanR","NYYSGreeneR",0,3,0.05,137.1,-155.3,-144.9,133.6
"32916","MLB_HOUBOberholtzerL_BOSJPeavyR_20140712",20140712,"HOUBOberholtzerL","BOSJPeavyR",3,2,1.5,-149.4,131.3,119.111111111111,-129
"32917","MLB_TBJOdorizziR_TORAHutchisonR_20140712",20140712,"TBJOdorizziR","TORAHutchisonR",10,3,0.05,168.6,-194.1,-121,111.2
"32918","MLB_COLTMatzekL_MINKCorreiaR_20140712",20140712,"COLTMatzekL","MINKCorreiaR",3,9,0.05,106,-123.9,-171,157
"32919","MLB_MILMEstradaR_STLAWainwrightR_20140712",20140712,"MILMEstradaR","STLAWainwrightR",2,10,1.5,-156.4,138.2,115.4,-125.3
"32920","MLB_NYMDMatsuzakaR_MIATKoehlerR_20140712",20140712,"NYMDMatsuzakaR","MIATKoehlerR",0,0,0.05,177.7,-205.4,-116.6,106.8
"32921","MLB_KCJShieldsR_DETFPorcelloR_20140712",20140712,"KCJShieldsR","DETFPorcelloR",0,0,0.05,161.3,-183.5,-125.8,115.9
"32922","MLB_TEXMMikolasR_LAAJWeaverR_20140712",20140712,"TEXMMikolasR","LAAJWeaverR",2,5,1.5,-87.5,-90.3,150.777777777778,-164.333333333333
"32923","MLB_PHICHamelsL_WSHSStrasburgR_20140712",20140712,"PHICHamelsL","WSHSStrasburgR",0,0,1.5,-150.3,132.1,119.222222222222,-129.111111111111
"32924","MLB_SEAHIwakumaR_OAKJChavezR_20140712",20140712,"SEAHIwakumaR","OAKJChavezR",6,2,0.0555555555555556,111.9,-144.6,-84,-85
"32925","MLB_LADPMaholmL_SDIKennedyR_20140712",20140712,"LADPMaholmL","SDIKennedyR",1,0,-0.4375,77.5,-105.7,-1.5,-108.1
"32926","MLB_CLETBauerR_CWSJDanksL_20140713",20140713,"CLETBauerR","CWSJDanksL",3,2,0.05,123.1,-141.1,-164.1,150.8
"32927","MLB_CINJCuetoR_PITFLirianoL_20140713",20140713,"CINJCuetoR","PITFLirianoL",6,3,0.05,173.3,-200.5,-120.7,110.9
"32928","MLB_PHIKKendrickR_WSHTRoarkR_20140713",20140713,"PHIKKendrickR","WSHTRoarkR",3,10,1.5,-136.9,118.9,126.9,-137.9
"32929","MLB_TBDPriceL_TORRDickeyR_20140713",20140713,"TBDPriceL","TORRDickeyR",3,0,0.05,124.6,-142.7,-178.1,164.1
"32930","MLB_KCBChenL_DETJVerlanderR_20140713",20140713,"KCBChenL","DETJVerlanderR",5,2,1.5,-136.1,118.1,123.4,-133.3
"32931","MLB_HOUBPeacockR_BOSCBuchholzR_20140713",20140713,"HOUBPeacockR","BOSCBuchholzR",0,11,1.5,-140.3,122.2,121.8,-131.7
"32932","MLB_CHCTWoodL_ATLJTeheranR_20140713",20140713,"CHCTWoodL","ATLJTeheranR",7,10,1.5,-119.5,81.6,145.3,-157.5
"32933","MLB_TEXTBakerR_LAATSkaggsL_20140713",20140713,"TEXTBakerR","LAATSkaggsL",7,10,1.5,-117.8,19.9,139.5,-151.7
"32934","MLB_SFMBumgarnerL_ARIVNunoL_20140713",20140713,"SFMBumgarnerL","ARIVNunoL",8,4,0.05,121.5,-139.5,-187.1,171.2
"32935","MLB_COLBAndersonL_MINPHughesR_20140713",20140713,"COLBAndersonL","MINPHughesR",5,13,0.05,151,-169.4,-132.5,122.5
"32936","MLB_SEACYoungR_OAKSGrayR_20140713",20140713,"SEACYoungR","OAKSGrayR",1,4,1.5,-128.5,110.5,139.6,-151.7
"32937","MLB_LADHRyuL_SDTRossR_20140713",20140713,"LADHRyuL","SDTRossR",1,0,0.05,153.4,-171.7,-143,131.2
"32938","MLB_BALKGausmanR_NYYCWhitleyR_20140713",20140713,"BALKGausmanR","NYYCWhitleyR",3,1,0.05,131.5,-149.7,-144.5,133.2
"32939","MLB_ALFHernandezR_NLAWainwrightR_20140715",20140715,"ALFHernandezR","NLAWainwrightR",5,3,0.222222222222222,172.777777777778,-198.3,-107,-62.1
"32940","MLB_NYYDPhelpsR_CINMLeakeR_20140718",20140718,"NYYDPhelpsR","CINMLeakeR",4,3,0.05,161.5,-183.9,-134.5,123.5
"32941","MLB_PITFLirianoL_COLJDeLaRosaL_20140718",20140718,"PITFLirianoL","COLJDeLaRosaL",4,2,0.05,143,-161.2,-150.6,138.4
"32942","MLB_TORRDickeyR_TEXYDarvishR_20140718",20140718,"TORRDickeyR","TEXYDarvishR",1,5,1.5,-167.5,149.2,-41.6,-108
"32943","MLB_DETASanchezR_CLETBauerR_20140718",20140718,"DETASanchezR","CLETBauerR",3,9,0.05,124.6,-142.6,-165.5,152.1
"32944","MLB_MIANEovaldiR_SFMBumgarnerL_20140718",20140718,"MIANEovaldiR","SFMBumgarnerL",1,9,1.5,-151.888888888889,134,118.9,-128.8
"32945","MLB_BOSCBuchholzR_KCJShieldsR_20140718",20140718,"BOSCBuchholzR","KCJShieldsR",5,4,0.05,164.7,-188.5,-122.8,113
"32946","MLB_ATLESantanaR_PHIABurnettR_20140718",20140718,"ATLESantanaR","PHIABurnettR",6,4,0.05,133,-151.777777777778,-171.4,157.7
"32947","MLB_MINKGibsonR_TBACobbR_20140718",20140718,"MINKGibsonR","TBACobbR",2,6,1.5,-153.555555555556,135.666666666667,109.8,-119.6
"32948","MLB_CWSJQuintanaL_HOUSFeldmanR_20140718",20140718,"CWSJQuintanaL","HOUSFeldmanR",3,2,0.05,123.3,-141.4,-161.3,149
"32949","MLB_STLMLynnR_LADDHarenR_20140718",20140718,"STLMLynnR","LADDHarenR",3,2,0.05,168.9,-193.7,-129.777777777778,119.888888888889
"32950","MLB_ARITCahillR_CHCEJacksonR_20140718",20140718,"ARITCahillR","CHCEJacksonR",5,4,0.05,160.7,-182.6,-129.5,119.6
"32951","MLB_OAKJSamardzijaR_BALCTillmanR_20140718",20140718,"OAKJSamardzijaR","BALCTillmanR",5,4,0.05,125.4,-143.5,-159.9,147.7
"32952","MLB_LAAJWeaverR_SEAHIwakumaR_20140718",20140718,"LAAJWeaverR","SEAHIwakumaR",3,2,0.05,152.8,-171.2,-137.4,126.4
"32953","MLB_SDIKennedyR_NYMBColonR_20140718",20140718,"SDIKennedyR","NYMBColonR",4,5,0.05,177.1,-206.3,-127.9,118
"32954","MLB_NYYBMcCarthyR_CINASimonR_20140719",20140719,"NYYBMcCarthyR","CINASimonR",7,1,0.05,143.1,-161.4,-150.2,138.5
"32955","MLB_TORMStromanR_TEXCLewisR_20140719",20140719,"TORMStromanR","TEXCLewisR",4,1,0.05,112.4,-130.4,-167.5,154.2
"32956","MLB_DETDVerHagenR_CLECKluberR_20140719",20140719,"DETDVerHagenR","CLECKluberR",2,6,1.5,-140.1,122.1,128.4,-139.5
"32957","MLB_STLJKellyR_LADDGreinkeR_20140719",20140719,"STLJKellyR","LADDGreinkeR",4,2,1.5,-132.1,114.1,140.7,-152.9
"32958","MLB_PITCMortonR_COLBAndersonL_20140719",20140719,"PITCMortonR","COLBAndersonL",3,2,0.05,131.4,-149.5,-156.6,144.4
"32959","MLB_WSHTRoarkR_MILMGarzaR_20140719",20140719,"WSHTRoarkR","MILMGarzaR",0,0,0.222222222222222,168.888888888889,-194.555555555556,-125.1,115.2
"32960","MLB_DETMScherzerR_CLEZMcAllisterR_20140719",20140719,"DETMScherzerR","CLEZMcAllisterR",0,0,0.05,-0.9,-117,-190.4,174.5
"32961","MLB_MIAHAlvarezR_SFTHudsonR_20140719",20140719,"MIAHAlvarezR","SFTHudsonR",3,5,1.5,-169,150.7,105.1,-114.8
"32962","MLB_CWSHNoesiR_HOUDKeuchelL_20140719",20140719,"CWSHNoesiR","HOUDKeuchelL",4,3,1.5,-167,148.7,-128,118.1
"32963","MLB_BOSRDeLaRosaR_KCDDuffyL_20140719",20140719,"BOSRDeLaRosaR","KCDDuffyL",0,0,0.05,173.5,-199.9,-102.7,-106.9
"32964","MLB_MINPHughesR_TBDPriceL_20140719",20140719,"MINPHughesR","TBDPriceL",1,5,1.5,-127.5,109.5,135.4,-147.5
"32965","MLB_ATLAHarangR_PHICHamelsL_20140719",20140719,"ATLAHarangR","PHICHamelsL",1,2,1.3125,-102.9,79.5,-105.1,-104.5
"32966","MLB_ARIWMileyL_CHCTWoodL_20140719",20140719,"ARIWMileyL","CHCTWoodL",0,0,0.05,144.6,-162.8,-147.5,135.7
"32967","MLB_SDTRossR_NYMDGeeR_20140719",20140719,"SDTRossR","NYMDGeeR",6,0,0.05,173.9,-201.5,-134.4,124.4
"32968","MLB_LAAGRichardsR_SEAFHernandezR_20140719",20140719,"LAAGRichardsR","SEAFHernandezR",2,3,1.5,-177.222222222222,156.111111111111,-83.7,-105.9
"32969","MLB_OAKJHammelR_BALWChenL_20140719",20140719,"OAKJHammelR","BALWChenL",4,8,0.05,137,-155.2,-155.6,143.4
"32970","MLB_NYYHKurodaR_CINJCuetoR_20140720",20140720,"NYYHKurodaR","CINJCuetoR",3,2,0.222222222222222,173.888888888889,-200.444444444444,-120.9,111.1
"32971","MLB_TORMBuehrleL_TEXNTepeschR_20140720",20140720,"TORMBuehrleL","TEXNTepeschR",9,6,-0.125,111.625,-129.222222222222,-170.8,156.6
"32972","MLB_DETTSmylyL_CLEJTomlinR_20140720",20140720,"DETTSmylyL","CLEJTomlinR",5,1,0.05,158,-177.5,-122.4,112.6
"32973","MLB_MIABHandL_SFTLincecumR_20140720",20140720,"MIABHandL","SFTLincecumR",3,2,1.5,-146.444444444444,128.555555555556,121.7,-131.6
"32974","MLB_ATLRWoodL_PHIKKendrickR_20140720",20140720,"ATLRWoodL","PHIKKendrickR",8,2,0.05,114.9,-133.222222222222,-179.3,164.1
"32975","MLB_PITJLockeL_COLTMatzekL_20140720",20140720,"PITJLockeL","COLTMatzekL",5,3,0.05,128,-146,-172.6,158.6
"32976","MLB_WSHGGonzalezL_MILYGallardoR_20140720",20140720,"WSHGGonzalezL","MILYGallardoR",5,4,0.4375,168.5,-194,-125.5,115.7
"32977","MLB_BOSJLesterL_KCYVenturaR_20140720",20140720,"BOSJLesterL","KCYVenturaR",6,0,0.222222222222222,135.111111111111,-153.111111111111,-155.7,143.5
"32978","MLB_MINKCorreiaR_TBCArcherR_20140720",20140720,"MINKCorreiaR","TBCArcherR",3,5,1.5,-136.3,119.111111111111,122.8,-132.8
"32979","MLB_CWSJDanksL_HOUJCosartR_20140720",20140720,"CWSJDanksL","HOUJCosartR",7,11,-0.125,159.625,-179.5,-125,115.1
"32980","MLB_LAATSkaggsL_SEACYoungR_20140720",20140720,"LAATSkaggsL","SEACYoungR",6,5,0.222222222222222,120.888888888889,-138.9,-174.4,160.4
"32981","MLB_OAKSGrayR_BALKGausmanR_20140720",20140720,"OAKSGrayR","BALKGausmanR",10,2,0.05,136.8,-154.444444444444,-152.3,140.1
"32982","MLB_SDODespaigneR_NYMZWheelerR_20140720",20140720,"SDODespaigneR","NYMZWheelerR",2,1,1.5,-174,154.75,103.6,-113.3
"32983","MLB_ARIJCollmenterR_CHCJArrietaR_20140720",20140720,"ARIJCollmenterR","CHCJArrietaR",3,2,1.3125,-104.3,83.9,-87.4,-42.2
"32984","MLB_STLCMartinezR_LADCKershawL_20140720",20140720,"STLCMartinezR","LADCKershawL",3,4,1.5,-92.6,-5.2,164.9,-179.3
"32985","MLB_PHICLeeL_SFRVogelsongR_20140721",20140721,"PHICLeeL","SFRVogelsongR",4,7,0.05,165,-188.5,-159.9,147.7
"32986","MLB_NYYSGreeneR_TEXMMikolasR_20140721",20140721,"NYYSGreeneR","TEXMMikolasR",2,4,0.05,119.1,-137.2,-111.7,62
"32987","MLB_PITEVolquezR_LADHRyuL_20140721",20140721,"PITEVolquezR","LADHRyuL",2,5,0.05,174.5,-202.9,-128,118.1
"32988","MLB_TORAHutchisonR_BOSJLackeyR_20140721",20140721,"TORAHutchisonR","BOSJLackeyR",1,14,1.5,-167.9,148.6,-62.8,-106.8
"32989","MLB_ATLJTeheranR_MIATKoehlerR_20140721",20140721,"ATLJTeheranR","MIATKoehlerR",1,3,0.05,112.4,-130.4,-187.2,171.3
"32990","MLB_MINKJohnsonL_CLEGHouseL_20140721",20140721,"MINKJohnsonL","CLEGHouseL",4,3,1.5,-162,143.7,102.5,-112.1
"32991","MLB_MILWPeraltaR_CINMLatosR_20140721",20140721,"MILWPeraltaR","CINMLatosR",5,2,0.05,138.6,-156.8,-152,139.8
"32992","MLB_CWSCSaleL_KCJGuthrieR_20140721",20140721,"CWSCSaleL","KCJGuthrieR",3,1,0.05,125.1,-143.3,-175,160.5
"32993","MLB_ARIVNunoL_DETJVerlanderR_20140721",20140721,"ARIVNunoL","DETJVerlanderR",3,4,1.5,-138.111111111111,120.222222222222,123.1,-133.1
"32994","MLB_LAAMShoemakerR_BALDNorrisR_20140721",20140721,"LAAMShoemakerR","BALDNorrisR",2,4,0.222222222222222,149,-167.222222222222,-133,123.1
"32995","MLB_SEAREliasL_NYMJNieseL_20140721",20140721,"SEAREliasL","NYMJNieseL",5,2,-0.277777777777778,161.111111111111,-182.222222222222,-125.3,115.5
"32996","MLB_PITVWorleyR_LADJBeckettR_20140722",20140722,"PITVWorleyR","LADJBeckettR",12,7,0.05,176.3,-204.4,-113.6,103.9
"32997","MLB_NYYCWhitleyR_TEXNMartinezR_20140722",20140722,"NYYCWhitleyR","TEXNMartinezR",2,1,0.05,111.6,-129.6,-176.7,162
"32998","MLB_TORJHappL_BOSJPeavyR_20140722",20140722,"TORJHappL","BOSJPeavyR",7,3,1.5,-153,134.8,108.8,-118.6
"32999","MLB_ATLMMinorL_MIAJTurnerR_20140722",20140722,"ATLMMinorL","MIAJTurnerR",5,6,0.05,118.7,-136.8,-180.2,165.5
"33000","MLB_CHCKHendricksR_SDEStultsL_20140722",20140722,"CHCKHendricksR","SDEStultsL",6,0,0.05,150.6,-168.9,-133.4,123.4
"33001","MLB_CWSSCarrollR_KCBChenL_20140722",20140722,"CWSSCarrollR","KCBChenL",1,7,1.5,-129.5,111.6,136,-147.4
"33002","MLB_MIL_CINDBaileyR_20140722",20140722,"MIL","CINDBaileyR",4,3,0.05,161.3,-181.9,-129.8,119.9
"33003","MLB_MINYPinoR_CLEDSalazarR_20140722",20140722,"MINYPinoR","CLEDSalazarR",2,8,1.5,-136.4,118.4,130.6,-142.4
"33004","MLB_STLAWainwrightR_TBJOdorizziR_20140722",20140722,"STLAWainwrightR","TBJOdorizziR",2,7,0.05,148.9,-167.2,-146.8,134.2
"33005","MLB_COLYFlandeL_WSHJZimmermannR_20140722",20140722,"COLYFlandeL","WSHJZimmermannR",4,7,1.5,104.3,-122.2,175.5,-192
"33006","MLB_ARIRAndersonR_DETFPorcelloR_20140722",20140722,"ARIRAndersonR","DETFPorcelloR",5,4,1.5,-161.5,143.2,107.5,-117.3
"33007","MLB_LAAHSantiagoL_BALMGonzalezR_20140722",20140722,"LAAHSantiagoL","BALMGonzalezR",2,4,0.05,144,-162.2,-136.1,125
"33008","MLB_OAKSKazmirL_HOUBOberholtzerL_20140722",20140722,"OAKSKazmirL","HOUBOberholtzerL",2,3,0.05,-123.3,105.4,-265,234.4
"33009","MLB_SEAERamirezR_NYMJdeGromR_20140722",20140722,"SEAERamirezR","NYMJdeGromR",1,3,0.05,183.8,-214.9,-114,104.3
"33010","MLB_MINASwarzakR_CLETBauerR_20140723",20140723,"MINASwarzakR","CLETBauerR",3,1,1.5,-132.3,114.3,130.5,-142.1
"33011","MLB_MILKLohseR_CINMLeakeR_20140723",20140723,"MILKLohseR","CINMLeakeR",5,1,0.05,147.1,-165.3,-141.7,130.3
"33012","MLB_CWSJQuintanaL_KCJShieldsR_20140723",20140723,"CWSJQuintanaL","KCJShieldsR",1,2,0.65,110.5,-139,-107.4,-2.2
"33013","MLB_COLJDeLaRosaL_WSHSStrasburgR_20140723",20140723,"COLJDeLaRosaL","WSHSStrasburgR",6,4,1.5,-127.5,109.6,133.222222222222,-145.2
"33014","MLB_ARITCahillR_DETASanchezR_20140723",20140723,"ARITCahillR","DETASanchezR",5,11,1.5,-129,111,129.777777777778,-141.555555555556
"33015","MLB_SEATWalkerR_NYMBColonR_20140723",20140723,"SEATWalkerR","NYMBColonR",2,3,0.05,163.7,-186.5,-127.4,117.5
"33016","MLB_NYYDPhelpsR_TEXYDarvishR_20140723",20140723,"NYYDPhelpsR","TEXYDarvishR",2,1,1.5,-162.7,144.5,108.8,-118.6
"33017","MLB_PHIABurnettR_SFMBumgarnerL_20140723",20140723,"PHIABurnettR","SFMBumgarnerL",1,3,1.5,-136.4,118.4,129.8,-141.6
"33018","MLB_PITFLirianoL_LADDHarenR_20140723",20140723,"PITFLirianoL","LADDHarenR",6,1,0.05,141.6,-159.9,-154,141.8
"33019","MLB_TORRDickeyR_BOSCBuchholzR_20140723",20140723,"TORRDickeyR","BOSCBuchholzR",6,4,0.642857142857143,-96.6,75,40.4,-110
"33020","MLB_ATLESantanaR_MIANEovaldiR_20140723",20140723,"ATLESantanaR","MIANEovaldiR",6,1,0.05,123.7,-141.8,-173,159
"33021","MLB_STLMLynnR_TBACobbR_20140723",20140723,"STLMLynnR","TBACobbR",0,3,0.642857142857143,-93.8,71.5,83.8,-113.5
"33022","MLB_CHCTWadaL_SDIKennedyR_20140723",20140723,"CHCTWadaL","SDIKennedyR",3,8,0.05,192.1,-225.6,-109.222222222222,-11.4444444444444
"33023","MLB_OAKJChavezR_HOUBPeacockR_20140723",20140723,"OAKJChavezR","HOUBPeacockR",9,7,0.05,-125.6,107.7,-262.4,232.2
"33024","MLB_TORMStromanR_BOSRDeLaRosaR_20140724",20140724,"TORMStromanR","BOSRDeLaRosaR",8,0,0.05,176.6,-204.8,-108.9,-20.7
"33025","MLB_NYYBMcCarthyR_TEXCLewisR_20140724",20140724,"NYYBMcCarthyR","TEXCLewisR",4,2,0.05,109.4,-127.4,-182,167.2
"33026","MLB_PHICHamelsL_SFTHudsonR_20140724",20140724,"PHICHamelsL","SFTHudsonR",2,1,0.05,175.5,-204.6,-121.5,111.7
"33027","MLB_OAKJSamardzijaR_HOUSFeldmanR_20140724",20140724,"OAKJSamardzijaR","HOUSFeldmanR",13,1,0.05,-132.3,113.4,-276.6,242.3
"33028","MLB_ATLAHarangR_MIAHAlvarezR_20140724",20140724,"ATLAHarangR","MIAHAlvarezR",2,3,0.05,164.4,-187.7,-130.2,120.3
"33029","MLB_CHCEJacksonR_SDTRossR_20140724",20140724,"CHCEJacksonR","SDTRossR",3,13,1.5,-150.8,132.6,116.3,-126
"33030","MLB_MINPHughesR_CWSHNoesiR_20140724",20140724,"MINPHughesR","CWSHNoesiR",2,5,0.05,126,-144.1,-160.666666666667,148.666666666667
"33031","MLB_KCDDuffyL_CLECKluberR_20140724",20140724,"KCDDuffyL","CLECKluberR",2,1,0.35,142.6,-171.6,-117,107.2
"33032","MLB_MILMGarzaR_NYMDGeeR_20140724",20140724,"MILMGarzaR","NYMDGeeR",9,1,0.05,139.7,-157.9,-152.1,139.9
"33033","MLB_LAAGRichardsR_DETMScherzerR_20140724",20140724,"LAAGRichardsR","DETMScherzerR",4,6,0.05,173.5,-201.1,-119.111111111111,109.9
"33034","MLB_SEAHIwakumaR_BALWChenL_20140724",20140724,"SEAHIwakumaR","BALWChenL",0,4,0.05,163.4,-186.4,-137.7,127.7
"33035","MLB_NYYHKurodaR_TORMBuehrleL_20140725",20140725,"NYYHKurodaR","TORMBuehrleL",6,4,0.222222222222222,165.888888888889,-189.222222222222,-127.555555555556,117.666666666667
"33036","MLB_PHIKKendrickR_ARIWMileyL_20140725",20140725,"PHIKKendrickR","ARIWMileyL",9,5,1.5,-143.3,125.2,114,-123.777777777778
"33037","MLB_TBDPriceL_BOSJLesterL_20140725",20140725,"TBDPriceL","BOSJLesterL",6,4,0.05,161,-181.9,-141.777777777778,130.333333333333
"33038","MLB_CINASimonR_WSHTRoarkR_20140725",20140725,"CINASimonR","WSHTRoarkR",1,4,1.5,-157.3,139.1,112.6,-122.4
"33039","MLB_MINKCorreiaR_CWSJDanksL_20140725",20140725,"MINKCorreiaR","CWSJDanksL",5,9,0.222222222222222,163,-187,-121.777777777778,111.888888888889
"33040","MLB_KCYVenturaR_CLEJTomlinR_20140725",20140725,"KCYVenturaR","CLEJTomlinR",6,4,0.05,166.7,-191.2,-119.9,110.1
"33041","MLB_HOUDKeuchelL_MIABHandL_20140725",20140725,"HOUDKeuchelL","MIABHandL",0,2,0.05,154.4,-172.7,-131.1,121.2
