missing,Date,FighterName,OpponentName,wager_A,wager_B,opener_A,opener_B,bet365_A,bet365_B,888sport_A,888sport_B,unibet_A,unibet_B,betway_A,betway_B,FighterOpener,Opponent,FighterResult,Decision,Rnd,Time,Event,OpponentID,FighterID,SDBL/A_Fighter,SDHL/A_Fighter,SDLL/A_Fighter,TSL_Fighter,TSA_Fighter,SSL_Fighter,SSA_Fighter,TSL-TSA_Fighter,KD_Fighter,%BODY_Fighter,%HEAD_Fighter,%LEG_Fighter,SCBL_Fighter,SCBA_Fighter,SCHL_Fighter,SCHA_Fighter,SCLL_Fighter,SCLA_Fighter,RV_Fighter,SR_Fighter,TDL_Fighter,TDA_Fighter,TDS_Fighter,TK ACC_Fighter,SGBL_Fighter,SGBA_Fighter,SGHL_Fighter,SGHA_Fighter,SGLL_Fighter,SGLA_Fighter,AD_Fighter,ADTB_Fighter,ADHG_Fighter,ADTM_Fighter,ADTS_Fighter,SM_Fighter,SDBL_Fighter,SDBA_Fighter,SDHL_Fighter,SDHA_Fighter,SDLL_Fighter,SDLA_Fighter,SDBL/A_Opponent,SDHL/A_Opponent,SDLL/A_Opponent,TSL_Opponent,TSA_Opponent,SSL_Opponent,SSA_Opponent,TSL-TSA_Opponent,KD_Opponent,%BODY_Opponent,%HEAD_Opponent,%LEG_Opponent,SCBL_Opponent,SCBA_Opponent,SCHL_Opponent,SCHA_Opponent,SCLL_Opponent,SCLA_Opponent,RV_Opponent,SR_Opponent,TDL_Opponent,TDA_Opponent,TDS_Opponent,TK ACC_Opponent,SGBL_Opponent,SGBA_Opponent,SGHL_Opponent,SGHA_Opponent,SGLL_Opponent,SGLA_Opponent,AD_Opponent,ADTB_Opponent,ADHG_Opponent,ADTM_Opponent,ADTS_Opponent,SM_Opponent,SDBL_Opponent,SDBA_Opponent,SDHL_Opponent,SDHA_Opponent,SDLL_Opponent,SDLA_Opponent
False,2017-04-15,renato moicano,jeremy stephens,57%,43%,+165,-190,+150,-175,-,-,-,-,-,-,0.36546943919344677,Jeremy Stephens,W,Decision - Split,3,5:00,UFC Fight Night: Johnson vs. Reis,2335673/jeremy-stephens,3028863/renato-moicano,3/5,37/74,26/31,76.0,123.0,70.0,116.0,0.6179,0.0,0.6,0.5,0.85,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.4,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,37.0,74.0,26.0,31.0,6/9,26/163,21/29,73.0,224.0,56.0,207.0,0.3259,0.0,0.7,0.17,0.72,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,26.0,163.0,21.0,29.0
False,2017-04-15,robert whittaker,jacare souza,57%,43%,+195,-230,+200,-250,-,-,-,-,-,-,0.32721864154685176,Jacare Souza,W,KO/TKO,2,3:28,UFC Fight Night: Johnson vs. Reis,2431314/jacare-souza,3009717/robert-whittaker,6/11,33/73,1/1,57.0,112.0,55.0,110.0,0.5089,1.0,0.58,0.48,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,33.0,73.0,1.0,1.0,2/4,4/28,0/0,13.0,40.0,9.0,36.0,0.325,0.0,0.6,0.19,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,28.0,0.0,0.0
False,2017-04-15,michelle waterson,rose namajunas,60%,40%,+115,-135,-110,-110,-,-,-,-,-,-,0.447405997144217,Rose Namajunas,L,Submission,2,2:47,UFC Fight Night: Johnson vs. Reis,3032973/rose-namajunas,2951504/michelle-waterson,2/3,4/13,13/14,31.0,44.0,22.0,33.0,0.7045,0.0,0.8,0.36,0.93,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,13.0,13.0,14.0,2/4,5/20,2/4,56.0,86.0,47.0,72.0,0.6512,1.0,0.6,0.67,0.5,1.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,33.0,39.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0,5.0,20.0,2.0,4.0
False,2017-04-15,wilson reis,demetrious johnson,43%,57%,+675,-1000,+600,-1000,-,-,-,-,-,-,0.12429378531073447,Demetrious Johnson,L,Submission,3,4:49,UFC Fight Night: Johnson vs. Reis,2512089/demetrious-johnson,2512984/wilson-reis,2/14,2/138,12/15,18.0,170.0,16.0,168.0,0.1059,0.0,0.14,0.01,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,2.0,138.0,12.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,2017-04-22,matt schnell,hector sandoval,59%,41%,+105,-125,-160,+130,-,-,-,-,-,-,0.4675324675324675,Hector Sandoval,L,KO/TKO,1,4:24,UFC Fight Night: Swanson vs. Lobov,2972878/hector-sandoval,2994349/matt-schnell,0/1,2/18,4/5,27.0,52.0,16.0,40.0,0.5192,0.0,0.67,0.28,0.8,4.0,5.0,6.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,18.0,4.0,5.0,0/0,1/7,4/6,52.0,70.0,32.0,50.0,0.7429000000000001,0.0,0.86,0.6,0.67,6.0,7.0,11.0,18.0,0.0,0.0,0.0,0.25,3.0,8.0,2.0,0.38,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,6.0
False,2017-04-22,joe proctor,bryan barberena,55%,45%,+270,-330,+275,-350,-,-,-,-,-,-,0.26044821320411876,Bryan Barberena,L,KO/TKO,1,3:30,UFC Fight Night: Swanson vs. Lobov,3111927/bryan-barberena,2960683/joe-proctor,2/5,4/16,2/2,8.0,23.0,8.0,23.0,0.3478,0.0,0.4,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,16.0,2.0,2.0,1/1,10/20,5/8,28.0,45.0,28.0,45.0,0.6222,1.0,1.0,0.61,0.62,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,20.0,5.0,8.0
False,2017-04-22,cindy dandois,alexis davis,51%,49%,+210,-250,+225,-275,-,-,-,-,-,-,0.31111111111111106,Alexis Davis,L,Decision - Unanimous,3,5:00,UFC Fight Night: Swanson vs. Lobov,2563797/alexis-davis,2554402/cindy-dandois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/14,13/77,12/13,115.0,192.0,51.0,123.0,0.599,0.0,0.81,0.24,0.93,7.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,10.0,14.0,13.0,77.0,12.0,13.0
False,2017-04-22,danielle taylor,jessica penne,48%,52%,+130,-150,-110,-110,-,-,-,-,-,-,0.42016806722689076,Jessica Penne,W,Decision - Unanimous,3,5:00,UFC Fight Night: Swanson vs. Lobov,2989128/jessica-penne,4037323/danielle-taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/23,36/134,1/2,71.0,181.0,69.0,178.0,0.3923,0.0,0.78,0.27,0.5,13.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,23.0,36.0,134.0,1.0,2.0
False,2017-04-22,michael mcbride,scott holtzman,60%,40%,+285,-350,+240,-300,-,-,-,-,-,-,0.25034770514603616,Scott Holtzman,L,Decision - Unanimous,3,5:00,UFC Fight Night: Swanson vs. Lobov,3025285/scott-holtzman,3264073/michael-mcbride,17/26,42/108,14/15,140.0,236.0,83.0,172.0,0.5932,0.0,0.66,0.39,0.88,2.0,3.0,1.0,5.0,0.0,0.0,1.0,0.0,3.0,6.0,0.0,0.5,0.0,0.0,7.0,14.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,17.0,26.0,42.0,108.0,14.0,15.0,7/20,39/84,18/23,109.0,198.0,104.0,190.0,0.5505,1.0,0.36,0.52,0.81,1.0,1.0,3.0,5.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.5,0.0,1.0,28.0,47.0,8.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,20.0,39.0,84.0,18.0,23.0
False,2017-04-22,brandon moreno,dustin ortiz,52%,48%,+180,-210,+100,-125,-,-,-,-,-,-,0.3452115812917595,Dustin Ortiz,W,Submission,2,4:06,UFC Fight Night: Swanson vs. Lobov,2512958/dustin-ortiz,3027545/brandon-moreno,3/4,4/44,5/6,34.0,86.0,24.0,73.0,0.3953,1.0,0.71,0.23,0.83,1.0,1.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,11.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,4.0,4.0,44.0,5.0,6.0,0/3,3/37,7/10,31.0,76.0,16.0,60.0,0.4079,0.0,0.4,0.07,0.79,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,4.0,10.0,0.0,0.4,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,37.0,7.0,10.0
False,2017-04-22,sam alvey,thales leites,61%,39%,-110,-110,+100,-125,-,-,-,-,-,-,0.5,Thales Leites,L,Decision - Unanimous,3,5:00,UFC Fight Night: Swanson vs. Lobov,2335449/thales-leites,2559758/sam-alvey,3/4,17/77,0/0,50.0,112.0,27.0,89.0,0.4464,0.0,0.83,0.26,0.0,2.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,17.0,77.0,0.0,0.0,6/7,8/33,23/26,44.0,75.0,38.0,68.0,0.5867,0.0,0.86,0.24,0.89,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,7.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,33.0,23.0,26.0
False,2017-04-22,mike perry,jake ellenberger,44%,56%,-155,+135,-138,+110,-,-,-,-,-,-,0.5882115462252725,Jake Ellenberger,W,KO/TKO,2,1:05,UFC Fight Night: Swanson vs. Lobov,2486942/jake-ellenberger,4038110/mike-perry,3/8,9/30,12/13,28.0,57.0,26.0,55.0,0.49119999999999997,2.0,0.4,0.31,0.92,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,9.0,30.0,12.0,13.0,2/4,11/31,0/0,20.0,44.0,17.0,41.0,0.4545,0.0,0.67,0.37,0.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,11.0,31.0,0.0,0.0
False,2017-04-22,stevie ray,joe lauzon,69%,31%,-210,+180,-170,+140,-,-,-,-,-,-,0.6547884187082406,Joe Lauzon,W,Decision - Majority,3,5:00,UFC Fight Night: Swanson vs. Lobov,2335676/joe-lauzon,3023355/stevie-ray,11/12,55/127,1/1,139.0,237.0,109.0,196.0,0.5865,0.0,0.88,0.52,1.0,3.0,4.0,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,12.0,55.0,127.0,1.0,1.0,3/3,17/40,0/0,65.0,97.0,46.0,76.0,0.6701,0.0,1.0,0.58,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.71,1.0,1.0,24.0,28.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,17.0,40.0,0.0,0.0
False,2017-04-22,eddie wineland,john dodson,48%,52%,+345,-415,+350,-450,-,-,-,-,-,-,0.2180586429554356,John Dodson,L,Decision - Unanimous,3,5:00,UFC Fight Night: Swanson vs. Lobov,2609397/john-dodson,2504561/eddie-wineland,7/13,14/123,0/0,21.0,138.0,21.0,138.0,0.1522,0.0,0.54,0.11,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,14.0,123.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,2017-04-22,marcos rogerio de lima,ovince saint preux,49%,51%,+160,-185,+140,-170,-,-,-,-,-,-,0.3720626631853786,Ovince Saint Preux,L,Submission,2,2:11,UFC Fight Night: Swanson vs. Lobov,2500735/ovince-saint-preux,2558075/marcos-rogerio-de-lima,5/15,3/12,9/18,17.0,45.0,17.0,45.0,0.3778,0.0,0.33,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,3.0,12.0,9.0,18.0,3/5,7/21,2/3,30.0,50.0,21.0,41.0,0.6,0.0,0.67,0.47,0.67,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.5,1.0,1.0,7.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,7.0,21.0,2.0,3.0
False,2017-04-22,artem lobov,cub swanson,57%,43%,+410,-525,+400,-550,-,-,-,-,-,-,0.18925056775170324,Cub Swanson,L,Decision - Unanimous,5,5:00,UFC Fight Night: Swanson vs. Lobov,2354087/cub-swanson,3016689/artem-lobov,12/24,78/200,27/36,134.0,290.0,123.0,276.0,0.4621,0.0,0.49,0.38,0.75,5.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,78.0,200.0,27.0,36.0,29/35,99/167,43/46,251.0,344.0,209.0,296.0,0.7297,0.0,0.86,0.6,0.94,18.0,20.0,6.0,13.0,5.0,5.0,0.0,0.333,2.0,3.0,1.0,0.67,0.0,0.0,9.0,10.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,29.0,35.0,99.0,167.0,43.0,46.0
False,2017-04-22,diego sanchez,al iaquinta,68%,32%,+285,-350,+300,-400,-,-,-,-,-,-,0.25034770514603616,Al Iaquinta,L,KO/TKO,1,1:38,UFC Fight Night: Swanson vs. Lobov,2960680/al-iaquinta,2335671/diego-sanchez,2/2,2/12,0/0,4.0,15.0,4.0,15.0,0.2667,0.0,1.0,0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,12.0,0.0,0.0,1/2,5/11,2/2,12.0,19.0,12.0,19.0,0.6315999999999999,2.0,0.5,0.6,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,11.0,2.0,2.0
False,2017-05-13,gadzhimurad antigulov,joachim christensen,42%,58%,-380,+315,-400,+300,-,-,-,-,-,-,0.7666504618376276,Joachim Christensen,W,Submission,1,2:21,UFC 211: Miocic vs. dos Santos 2,3094515/joachim-christensen,2971118/gadzhimurad-antigulov,0/0,1/3,0/0,7.0,12.0,2.0,4.0,0.5832999999999999,0.0,0.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,2017-05-13,enrique barzola,gabriel benitez,49%,51%,+190,-225,+120,-143,-,-,-,-,-,-,0.33248081841432225,Gabriel Benitez,W,Decision - Unanimous,3,5:00,UFC 211: Miocic vs. dos Santos 2,3032218/gabriel-benitez,3901014/enrique-barzola,5/9,25/115,6/7,94.0,212.0,46.0,148.0,0.4434,0.0,0.58,0.26,0.86,2.0,3.0,5.0,7.0,0.0,0.0,0.0,0.4,9.0,15.0,6.0,0.6,0.0,0.0,3.0,7.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,5.0,9.0,25.0,115.0,6.0,7.0,12/17,31/122,6/8,67.0,169.0,51.0,151.0,0.39640000000000003,0.0,0.67,0.26,0.75,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,31.0,122.0,6.0,8.0
False,2017-05-13,cortney casey,jessica aguilar,45%,55%,-125,+105,-160,+130,-,-,-,-,-,-,0.5324675324675325,Jessica Aguilar,W,Decision - Unanimous,3,5:00,UFC 211: Miocic vs. dos Santos 2,2559933/jessica-aguilar,3910104/cortney-casey,5/8,40/196,5/5,172.0,368.0,103.0,294.0,0.46740000000000004,0.0,0.64,0.28,0.86,3.0,5.0,17.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,26.0,18.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,40.0,196.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,2017-05-13,james vick,polo reyes,37%,63%,-400,+330,-400,+300,-,-,-,-,-,-,0.7747747747747749,Polo Reyes,W,KO/TKO,1,2:39,UFC 211: Miocic vs. dos Santos 2,3952413/polo-reyes,2960682/james-vick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/5,3/23,7/10,16.0,42.0,16.0,42.0,0.381,0.0,0.67,0.13,0.7,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,23.0,7.0,10.0
False,2017-05-13,rashad coulter,chase sherman,51%,49%,+130,-150,-110,-110,-,-,-,-,-,-,0.42016806722689076,Chase Sherman,L,KO/TKO,2,3:36,UFC 211: Miocic vs. dos Santos 2,3952937/chase-sherman,3509230/rashad-coulter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/8,43/151,25/31,107.0,235.0,103.0,231.0,0.45530000000000004,1.0,0.92,0.36,0.81,4.0,4.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,26.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,8.0,43.0,151.0,25.0,31.0
False,2017-05-13,jason knight,chas skelly,59%,41%,+105,-125,-110,-110,-,-,-,-,-,-,0.4675324675324675,Chas Skelly,W,KO/TKO,3,0:39,UFC 211: Miocic vs. dos Santos 2,2514827/chas-skelly,3955317/jason-knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/6,23/53,2/2,37.0,71.0,29.0,63.0,0.5211,0.0,0.57,0.43,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,23.0,53.0,2.0,2.0
False,2017-05-13,david branch,krzysztof jotko,47%,53%,+145,-170,+150,-175,-,-,-,-,-,-,0.39329934450109244,Krzysztof Jotko,W,Decision - Split,3,5:00,UFC 211: Miocic vs. dos Santos 2,3074465/krzysztof-jotko,2504246/david-branch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/7,10/57,0/0,49.0,110.0,28.0,85.0,0.44549999999999995,0.0,0.69,0.25,0.0,8.0,9.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,10.0,57.0,0.0,0.0
False,2017-05-13,yair rodriguez,frankie edgar,46%,54%,+145,-170,+100,-125,-,-,-,-,-,-,0.39329934450109244,Frankie Edgar,L,TKO - Doctor's Stoppage,2,5:00,UFC 211: Miocic vs. dos Santos 2,2335694/frankie-edgar,3155420/yair-rodriguez,0/0,2/16,1/2,29.0,57.0,16.0,42.0,0.5088,0.0,1.0,0.36,0.5,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,16.0,1.0,2.0,0/0,3/16,0/0,96.0,130.0,72.0,103.0,0.7384999999999999,0.0,1.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.33,5.0,5.0,64.0,82.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0
False,2017-05-13,jorge masvidal,demian maia,55%,45%,+110,-130,-110,-110,-,-,-,-,-,-,0.4572564612326044,Demian Maia,L,Decision - Split,3,5:00,UFC 211: Miocic vs. dos Santos 2,2335778/demian-maia,2500857/jorge-masvidal,2/3,8/20,5/6,55.0,80.0,39.0,63.0,0.6875,0.0,0.78,0.56,0.83,1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,14.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,20.0,5.0,6.0,0/0,2/11,0/0,67.0,93.0,23.0,38.0,0.7204,0.0,0.0,0.6,1.0,0.0,0.0,6.0,8.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0,0.33,0.0,0.0,14.0,18.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0
False,2017-05-13,jessica andrade,joanna jedrzejczyk,43%,57%,+150,-175,+163,-188,-,-,-,-,-,-,0.3859649122807018,Joanna Jedrzejczyk,L,Decision - Unanimous,5,5:00,UFC 211: Miocic vs. dos Santos 2,3106617/joanna-jedrzejczyk,3024395/jessica-andrade,9/28,35/133,14/17,94.0,230.0,83.0,218.0,0.40869999999999995,0.0,0.43,0.31,0.85,6.0,7.0,15.0,29.0,3.0,3.0,0.0,0.1,2.0,10.0,1.0,0.2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,28.0,35.0,133.0,14.0,17.0,34/46,84/183,75/78,230.0,357.0,225.0,352.0,0.6443000000000001,0.0,0.78,0.48,0.96,15.0,17.0,17.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,46.0,84.0,183.0,75.0,78.0
False,2017-05-13,junior dos santos,stipe miocic,50%,50%,+141,-161,+150,-175,-,-,-,-,-,-,0.40215096839802167,Stipe Miocic,L,KO/TKO,1,2:22,UFC 211: Miocic vs. dos Santos 2,2504951/stipe-miocic,2335725/junior-dos-santos,3/4,4/9,5/5,12.0,18.0,12.0,18.0,0.6667000000000001,0.0,0.75,0.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,9.0,5.0,5.0,0/2,12/33,3/4,26.0,56.0,26.0,56.0,0.4643,1.0,0.0,0.46,0.75,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,33.0,3.0,4.0
True,2017-05-13,dustin poirier,eddie alvarez,,,,,,,,,,,,,,Eddie Alvarez,D,Could Not Continue,2,4:02,UFC 211: Miocic vs. dos Santos 2,2431333/eddie-alvarez,2506549/dustin-poirier,6/10,50/112,5/5,79.0,150.0,73.0,144.0,0.5267000000000001,0.0,0.64,0.48,1.0,1.0,1.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,10.0,50.0,112.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,2017-05-28,damir hadzovic,marcin held,62%,38%,+275,-335,+250,-333,-,-,-,-,-,-,0.2572062084257206,Marcin Held,W,KO/TKO,3,0:07,UFC Fight Night: Gustafsson vs. Teixeira,2554001/marcin-held,3077807/damir-hadzovic,2/2,10/26,0/0,19.0,35.0,14.0,30.0,0.5428999999999999,1.0,1.0,0.43,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,26.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
