Date,Opponent,Event,FighterResult,TSL,TSA,SSL,SSA,TSL-TSA,KD,%BODY,%HEAD,%LEG,OpponentID,SCBL,SCBA,SCHL,SCHA,SCLL,SCLA,RV,SR,TDL,TDA,TDS,TK ACC,SGBL,SGBA,SGHL,SGHA,SGLL,SGLA,AD,ADTB,ADHG,ADTM,ADTS,SM,FighterID,SDBL,SDBA,SDHL,SDHA,SDLL,SDLA,Name,Time,Decision,Rnd,stats_missing,FighterName,OpponentName,fighter_is_A,FighterNameClean,OpponentNameClean,FighterOpen,OpponentOpen,FighterCloseLeft,FighterCloseRight,OpponentCloseLeft,OpponentCloseRight
2014-10-04,Ernest Chavez,UFC Fight Night,W,43.0,70.0,40.0,67.0,0.6143,0.0,0.83,0.57,1.0,3091107/ernest-chavez,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3083644/zubaira-tukhugov,5.0,6.0,21.0,45.0,1.0,1.0,zubaira tukhugov,4:21,KO/TKO,1,False,zubaira tukhugov,ernest chavez,False,zubaira tukhugov,ernest chavez,-210.0,160.0,-280.0,-260.0,240.0,240.0
2014-10-04,Yosdenis Cedeno,UFC Fight Night,W,55.0,106.0,35.0,83.0,0.5189,0.0,0.67,0.28,1.0,2537055/yosdenis-cedeno,0.0,1.0,1.0,3.0,4.0,4.0,0.0,0.143,4.0,7.0,1.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,0.0,3096574/chad-laprise,4.0,5.0,17.0,61.0,9.0,9.0,chad laprise,5:00,Decision - Unanimous,3,False,chad laprise,yosdenis cedeno,True,chad laprise,yosdenis cedeno,-300.0,220.0,-325.0,-320.0,275.0,290.0
2014-10-04,Bruno Santos,UFC Fight Night,W,104.0,178.0,43.0,106.0,0.5843,0.0,0.78,0.24,1.0,2617286/bruno-santos,12.0,13.0,3.0,10.0,1.0,1.0,0.0,0.286,3.0,7.0,2.0,0.43,1.0,1.0,5.0,5.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3096578/elias-theodorou,8.0,13.0,10.0,60.0,3.0,3.0,elias theodorou,5:00,Decision - Unanimous,3,False,elias theodorou,bruno santos,True,elias theodorou,bruno santos,-290.0,210.0,-475.0,-325.0,226.0,350.0
2014-10-04,Chris Kelades,UFC Fight Night,L,55.0,76.0,26.0,45.0,0.7237,0.0,0.71,0.43,1.0,3153248/chris-kelades,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.5,1.0,1.0,6.0,7.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,0.0,3112187/patrick-holohan,4.0,5.0,6.0,22.0,7.0,7.0,patrick holohan,5:00,Decision - Unanimous,3,False,patrick holohan,chris kelades,False,patrick holohan,chris kelades,-405.0,285.0,-500.0,-500.0,385.0,435.0
2014-10-25,Chad Mendes,UFC 179,W,122.0,289.0,102.0,269.0,0.4221,1.0,0.64,0.34,0.86,2504172/chad-mendes,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2447641/jose-aldo,15.0,24.0,70.0,225.0,6.0,7.0,jose aldo,5:00,Decision - Unanimous,5,False,jose aldo,chad mendes,False,jose aldo,chad mendes,-190.0,150.0,-220.0,-200.0,185.0,185.0
2014-10-25,Lucas Martins,UFC 179,W,133.0,251.0,47.0,154.0,0.5299,0.0,0.47,0.22,1.0,3019244/lucas-martins,15.0,21.0,10.0,31.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.07,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2504168/darren-elkins,2.0,15.0,14.0,80.0,5.0,5.0,darren elkins,5:00,Decision - Split,3,False,darren elkins,lucas martins,False,darren elkins,lucas martins,-150.0,110.0,-220.0,-210.0,180.0,200.0
2014-10-25,Wilson Reis,UFC 179,L,7.0,20.0,6.0,19.0,0.35,1.0,0.5,0.15,0.75,2512984/wilson-reis,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2504173/scott-jorgensen,0.0,1.0,1.0,9.0,3.0,4.0,scott jorgensen,3:28,Submission,1,False,scott jorgensen,wilson reis,False,scott jorgensen,wilson reis,125.0,-165.0,160.0,195.0,-225.0,-205.0
2014-10-25,Phil Davis,UFC 179,L,14.0,51.0,9.0,46.0,0.2744999999999999,0.0,0.8,0.12,0.0,2499976/phil-davis,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2504929/glover-teixeira,2.0,2.0,5.0,41.0,0.0,0.0,glover teixeira,5:00,Decision - Unanimous,3,False,glover teixeira,phil davis,True,glover teixeira,phil davis,-285.0,205.0,-235.0,-210.0,190.0,200.0
2014-10-25,Andre Fili,UFC 179,L,43.0,78.0,29.0,63.0,0.5513,0.0,0.33,0.47,1.0,3074464/andre-fili,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,5.0,0.0,0.6,0.0,0.0,16.0,26.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2565792/felipe-arantes,3.0,8.0,9.0,25.0,1.0,1.0,felipe arantes,5:00,Decision - Unanimous,3,False,felipe arantes,andre fili,False,felipe arantes,andre fili,115.0,-155.0,120.0,150.0,-170.0,-150.0
2014-10-25,Naoyuki Kotani,UFC 179,W,24.0,38.0,11.0,24.0,0.6315999999999999,0.0,0.5,0.46,0.0,2951282/naoyuki-kotani,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.4,0.0,0.0,7.0,12.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,2585978/yan-cabral,0.0,1.0,3.0,10.0,0.0,0.0,yan cabral,3:06,Submission,2,False,yan cabral,naoyuki kotani,False,yan cabral,naoyuki kotani,-555.0,365.0,-800.0,-700.0,568.0,575.0
2014-10-25,William Macario,UFC 179,W,114.0,199.0,65.0,146.0,0.5729,0.0,0.6,0.43,0.67,3037761/william-macario,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.5,1.0,1.0,32.0,50.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,3001914/neil-magny,1.0,3.0,24.0,81.0,4.0,6.0,neil magny,2:40,KO/TKO,3,False,neil magny,william macario,False,neil magny,william macario,-215.0,165.0,-220.0,-200.0,185.0,185.0
2014-10-25,Fabio Maldonado,UFC 179,L,78.0,95.0,33.0,46.0,0.8210999999999999,0.0,1.0,0.58,1.0,2527756/fabio-maldonado,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,5.0,5.0,13.0,22.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3007887/hans-stringer,0.0,0.0,4.0,8.0,8.0,8.0,hans stringer,4:06,KO/TKO,2,False,hans stringer,fabio maldonado,True,hans stringer,fabio maldonado,-110.0,-130.0,110.0,120.0,-130.0,-130.0
2014-10-25,Gilbert Burns,UFC 179,L,6.0,15.0,4.0,13.0,0.4,0.0,0.0,0.33,0.0,3090197/gilbert-burns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3089069/christos-giagos,0.0,1.0,4.0,12.0,0.0,0.0,christos giagos,4:57,Submission,1,False,christos giagos,gilbert burns,False,christos giagos,gilbert burns,250.0,-350.0,360.0,360.0,-460.0,-405.0
2014-11-07,Luke Rockhold,UFC Fight Night,L,16.0,65.0,16.0,65.0,0.2462,0.0,0.14,0.19,1.0,2519811/luke-rockhold,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2335602/michael-bisping,1.0,7.0,9.0,52.0,5.0,5.0,michael bisping,0:57,Submission,2,False,michael bisping,luke rockhold,False,michael bisping,luke rockhold,350.0,-530.0,380.0,450.0,-525.0,-480.0
2014-11-07,Guto Inocente,UFC Fight Night,W,26.0,34.0,11.0,17.0,0.7646999999999999,0.0,0.0,0.65,0.0,2953475/guto-inocente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.5,0.0,0.0,10.0,13.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,1.0,2500118/anthony-perosh,0.0,0.0,1.0,4.0,0.0,0.0,anthony perosh,3:46,Submission,1,False,anthony perosh,guto inocente,False,anthony perosh,guto inocente,145.0,-185.0,165.0,200.0,-237.0,-200.0
2014-11-07,Vik Grujic,UFC Fight Night,W,26.0,28.0,25.0,27.0,0.9286,0.0,1.0,0.88,1.0,3096580/vik-grujic,8.0,8.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500664/chris-clements,1.0,1.0,8.0,10.0,1.0,1.0,chris clements,3:06,KO/TKO,1,False,chris clements,vik grujic,False,chris clements,vik grujic,-125.0,-115.0,-110.0,105.0,-141.0,-105.0
2014-11-07,Walt Harris,UFC Fight Night,W,43.0,77.0,24.0,51.0,0.5584,0.0,0.25,0.47,1.0,3023815/walt-harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.2,0.0,0.0,5.0,8.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2504926/soa-palelei,1.0,4.0,16.0,37.0,2.0,2.0,soa palelei,4:49,KO/TKO,2,False,soa palelei,walt harris,False,soa palelei,walt harris,-165.0,125.0,-180.0,-178.0,155.0,167.0
2014-11-07,Louis Smolka,UFC Fight Night,L,84.0,153.0,74.0,142.0,0.5489999999999999,0.0,0.73,0.46,0.86,3087023/louis-smolka,4.0,5.0,6.0,9.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2504931/richie-vaculik,12.0,17.0,42.0,99.0,6.0,7.0,richie vaculik,0:18,KO/TKO,3,False,richie vaculik,louis smolka,False,richie vaculik,louis smolka,235.0,-315.0,305.0,310.0,-370.0,-340.0
2014-11-07,Dylan Andrews,UFC Fight Night,W,9.0,10.0,6.0,7.0,0.9,0.0,0.0,0.86,0.0,2554630/dylan-andrews,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2559758/sam-alvey,0.0,0.0,1.0,2.0,0.0,0.0,sam alvey,2:16,KO/TKO,1,False,sam alvey,dylan andrews,True,sam alvey,dylan andrews,-110.0,-130.0,140.0,145.0,-170.0,-150.0
2014-11-07,Ross Pearson,UFC Fight Night,W,32.0,94.0,31.0,93.0,0.3404,2.0,0.33,0.31,1.0,2502444/ross-pearson,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2960680/al-iaquinta,3.0,9.0,20.0,72.0,3.0,3.0,al iaquinta,1:39,KO/TKO,2,False,al iaquinta,ross pearson,True,al iaquinta,ross pearson,-105.0,-135.0,114.0,120.0,-134.0,-130.0
2014-11-07,Clint Hester,UFC Fight Night,W,54.0,110.0,49.0,104.0,0.4909,2.0,0.71,0.41,0.82,3026131/clint-hester,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.5,2.0,2.0,9.0,18.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3009717/robert-whittaker,3.0,5.0,24.0,62.0,8.0,10.0,robert whittaker,2:43,KO/TKO,2,False,robert whittaker,clint hester,False,robert whittaker,clint hester,110.0,-150.0,160.0,170.0,-185.0,-185.0
2014-11-07,Vagner Rocha,UFC Fight Night,W,32.0,69.0,26.0,63.0,0.4638,0.0,0.5,0.33,1.0,2504261/vagner-rocha,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.5,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3089915/jake-matthews,2.0,4.0,14.0,48.0,7.0,7.0,jake matthews,1:52,Submission,2,False,jake matthews,vagner rocha,True,jake matthews,vagner rocha,-385.0,265.0,-500.0,-475.0,385.0,420.0
2014-11-07,Daniel Kelly,UFC Fight Night,L,24.0,47.0,23.0,46.0,0.5106,0.0,0.0,0.49,1.0,3147329/daniel-kelly,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3096573/luke-zachrich,0.0,2.0,17.0,38.0,3.0,3.0,luke zachrich,4:27,Submission,1,False,luke zachrich,daniel kelly,False,luke zachrich,daniel kelly,-215.0,165.0,-300.0,-290.0,250.0,260.0
2014-11-08,Ovince Saint Preux,UFC Fight Night,L,2.0,3.0,2.0,3.0,0.6667000000000001,0.0,0.0,0.0,1.0,2500735/ovince-saint-preux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2335514/mauricio-rua,0.0,0.0,0.0,1.0,2.0,2.0,mauricio rua,0:34,KO/TKO,1,False,mauricio rua,ovince saint preux,False,mauricio rua,ovince saint preux,-140.0,120.0,-160.0,-158.0,138.0,150.0
2014-11-08,Leandro Silva,UFC Fight Night,L,9.0,16.0,4.0,9.0,0.5625,0.0,0.0,0.25,1.0,3037050/leandro-silva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.38,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2503056/charlie-brenneman,0.0,2.0,0.0,3.0,3.0,3.0,charlie brenneman,4:15,Submission,1,False,charlie brenneman,leandro silva,False,charlie brenneman,leandro silva,-105.0,-135.0,-125.0,-122.0,102.0,115.0
2014-11-08,Caio Magalhaes,UFC Fight Night,L,2.0,5.0,2.0,5.0,0.4,0.0,0.0,0.4,0.0,2613965/caio-magalhaes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560060/trevor-smith,0.0,0.0,2.0,4.0,0.0,0.0,trevor smith,0:31,KO/TKO,1,False,trevor smith,caio magalhaes,False,trevor smith,caio magalhaes,135.0,-175.0,250.0,255.0,-290.0,-280.0
2014-11-08,Juliana Lima,UFC Fight Night,L,53.0,75.0,23.0,43.0,0.7067,0.0,0.75,0.32,0.5,3041458/juliana-lima,8.0,12.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3024357/nina-nunes,7.0,8.0,4.0,13.0,2.0,4.0,nina nunes,5:00,Decision - Unanimous,3,False,nina nunes,juliana lima,False,nina nunes,juliana lima,-150.0,110.0,-130.0,-130.0,110.0,110.0
2014-11-08,Warlley Alves,UFC Fight Night,L,96.0,173.0,79.0,156.0,0.5549000000000001,0.0,0.64,0.45,0.79,3108775/warlley-alves,3.0,3.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3045738/alan-jouban,11.0,19.0,49.0,110.0,11.0,14.0,alan jouban,5:00,Decision - Unanimous,3,False,alan jouban,warlley alves,False,alan jouban,warlley alves,170.0,-230.0,340.0,345.0,-415.0,-380.0
2014-11-08,Tim Gorman,UFC Fight Night,W,122.0,219.0,120.0,217.0,0.5571,0.0,0.86,0.46,0.89,3088841/tim-gorman,3.0,3.0,15.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3071362/thomas-almeida,22.0,26.0,64.0,143.0,16.0,18.0,thomas almeida,5:00,Decision - Unanimous,3,False,thomas almeida,tim gorman,False,thomas almeida,tim gorman,-350.0,250.0,-476.0,-365.0,290.0,350.0
2014-11-08,Wagner Silva,UFC Fight Night,W,97.0,155.0,23.0,62.0,0.6258,0.0,0.47,0.3,1.0,3108781/wagner-silva,4.0,7.0,0.0,0.0,1.0,1.0,0.0,0.167,5.0,12.0,2.0,0.42,0.0,0.0,5.0,7.0,0.0,0.0,6.0,1.0,3.0,0.0,2.0,1.0,3088810/colby-covington,3.0,8.0,8.0,37.0,2.0,2.0,colby covington,3:26,Submission,3,False,colby covington,wagner silva,False,colby covington,wagner silva,-750.0,450.0,-500.0,-500.0,385.0,435.0
2014-11-08,Rodolfo Rubio,UFC Fight Night,W,46.0,77.0,15.0,40.0,0.5974,0.0,0.5,0.3,1.0,3155411/rodolfo-rubio,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,0.67,0.0,0.0,4.0,9.0,1.0,1.0,6.0,0.0,2.0,2.0,2.0,0.0,3155410/diego-rivas,0.0,1.0,6.0,24.0,2.0,2.0,diego rivas,5:00,Decision - Unanimous,3,False,diego rivas,rodolfo rubio,False,diego rivas,rodolfo rubio,-210.0,160.0,-165.0,-140.0,120.0,140.0
2014-11-15,Fabricio Werdum,UFC 180,L,15.0,43.0,10.0,36.0,0.3488,1.0,0.0,0.26,1.0,2354533/fabricio-werdum,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2354347/mark-hunt,0.0,0.0,4.0,30.0,1.0,1.0,mark hunt,2:27,KO/TKO,2,False,mark hunt,fabricio werdum,False,mark hunt,fabricio werdum,180.0,-230.0,265.0,380.0,-437.0,-345.0
2014-11-15,Kelvin Gastelum,UFC 180,L,12.0,27.0,10.0,24.0,0.4443999999999999,0.0,0.75,0.35,0.0,3026011/kelvin-gastelum,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2486942/jake-ellenberger,1.0,2.0,7.0,19.0,0.0,0.0,jake ellenberger,4:46,Submission,1,False,jake ellenberger,kelvin gastelum,False,jake ellenberger,kelvin gastelum,115.0,-155.0,135.0,145.0,-155.0,-155.0
2014-11-15,Muhammed Lawal,Bellator 131,L,33.0,61.0,9.0,0.0,0.541,0.0,0.22,0.78,0.0,2501522/muhammed-lawal,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2502718/joe-vedepo,2.0,2.0,4.0,17.0,0.0,0.0,joe vedepo,0:39,KO/TKO,3,False,joe vedepo,muhammed lawal,True,joe vedepo,muhammed lawal,500.0,-900.0,675.0,725.0,-1000.0,-925.0
2014-11-15,Dennis Bermudez,UFC 180,W,16.0,27.0,14.0,25.0,0.5926,1.0,1.0,0.15,1.0,2527805/dennis-bermudez,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2504178/ricardo-lamas,1.0,1.0,2.0,13.0,3.0,3.0,ricardo lamas,3:18,Submission,1,False,ricardo lamas,dennis bermudez,False,ricardo lamas,dennis bermudez,145.0,-185.0,135.0,155.0,-190.0,-165.0
2014-11-15,Hector Urbina,UFC 180,L,15.0,22.0,12.0,18.0,0.6818000000000001,0.0,0.0,0.62,1.0,2492784/hector-urbina,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,9.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2555778/edgar-garcia,0.0,0.0,1.0,6.0,1.0,1.0,edgar garcia,3:38,Submission,1,False,edgar garcia,hector urbina,True,edgar garcia,hector urbina,-270.0,190.0,-220.0,-156.0,141.0,177.0
2014-11-15,Guido Cannetti,UFC 180,W,52.0,86.0,32.0,63.0,0.6047,1.0,0.69,0.42,1.0,2989857/guido-cannetti,6.0,6.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2977004/henry-briones,5.0,10.0,7.0,26.0,2.0,2.0,henry briones,1:44,Submission,2,False,henry briones,guido cannetti,False,henry briones,guido cannetti,-140.0,100.0,-145.0,-135.0,105.0,125.0
2014-11-15,Chris Heatherly,UFC 180,W,32.0,54.0,30.0,52.0,0.5926,0.0,1.0,0.51,0.4,3077810/chris-heatherly,8.0,8.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3003518/augusto-montano,0.0,0.0,2.0,12.0,2.0,5.0,augusto montano,4:50,KO/TKO,1,False,augusto montano,chris heatherly,False,augusto montano,chris heatherly,-185.0,145.0,-280.0,-250.0,185.0,239.0
2014-11-15,Leslie Smith,UFC 180,W,84.0,189.0,80.0,185.0,0.4443999999999999,0.0,0.78,0.35,0.9,2970430/leslie-smith,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3005099/jessica-eye,4.0,6.0,54.0,154.0,18.0,20.0,jessica eye,1:30,TKO - Doctor's Stoppage,2,False,jessica eye,leslie smith,True,jessica eye,leslie smith,-270.0,190.0,-300.0,-295.0,250.0,265.0
2014-11-15,Humberto Brown,UFC 180,W,32.0,71.0,23.0,61.0,0.4507,0.0,0.5,0.31,1.0,3093545/humberto-brown,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3032218/gabriel-benitez,3.0,6.0,13.0,44.0,3.0,3.0,gabriel benitez,0:30,Submission,3,False,gabriel benitez,humberto brown,False,gabriel benitez,humberto brown,-350.0,250.0,-600.0,-525.0,410.0,450.0
2014-11-15,Jose Quinonez,UFC 180,W,43.0,135.0,38.0,130.0,0.3185,0.0,0.6,0.21,0.48,3154228/jose-quinonez,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.5,1.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3128373/alejandro-perez,3.0,5.0,19.0,88.0,16.0,33.0,alejandro perez,5:00,Decision - Unanimous,3,False,alejandro perez,jose quinonez,False,alejandro perez,jose quinonez,210.0,-250.0,210.0,215.0,-250.0,-235.0
2014-11-15,Leonardo Morales,UFC 180,W,41.0,92.0,34.0,83.0,0.4457,0.0,0.5,0.34,0.67,3155423/leonardo-morales,1.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.33,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,5.0,3155420/yair-rodriguez,7.0,15.0,16.0,50.0,6.0,9.0,yair rodriguez,5:00,Decision - Unanimous,3,False,yair rodriguez,leonardo morales,False,yair rodriguez,leonardo morales,-185.0,145.0,-230.0,-220.0,185.0,210.0
2014-11-22,Cub Swanson,UFC Fight Night,W,259.0,405.0,93.0,202.0,0.6395000000000001,0.0,0.83,0.43,0.25,2354087/cub-swanson,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.077,7.0,13.0,1.0,0.54,8.0,8.0,61.0,88.0,0.0,0.0,16.0,3.0,6.0,4.0,3.0,2.0,2335694/frankie-edgar,7.0,9.0,16.0,90.0,1.0,4.0,frankie edgar,4:56,Submission,5,False,frankie edgar,cub swanson,False,frankie edgar,cub swanson,-190.0,150.0,-175.0,-170.0,150.0,160.0
2014-11-22,Akbarh Arreola,UFC Fight Night,L,5.0,14.0,5.0,14.0,0.3571,0.0,0.0,0.14,1.0,2501820/akbarh-arreola,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2335706/yves-edwards,0.0,3.0,0.0,6.0,4.0,4.0,yves edwards,1:52,Submission,1,False,yves edwards,akbarh arreola,False,yves edwards,akbarh arreola,-210.0,160.0,-340.0,-265.0,245.0,280.0
2014-11-22,Isaac Vallie-Flagg,UFC Fight Night,W,104.0,140.0,68.0,101.0,0.7429000000000001,0.0,0.88,0.64,0.62,2560712/isaac-vallie-flagg,11.0,12.0,32.0,40.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2354218/matt-wiman,3.0,4.0,15.0,35.0,3.0,5.0,matt wiman,5:00,Decision - Unanimous,3,False,matt wiman,isaac vallie-flagg,False,matt wiman,isaac vallieflagg,-230.0,170.0,-175.0,-175.0,150.0,165.0
2014-11-22,Dustin Ortiz,UFC Fight Night,W,96.0,201.0,94.0,199.0,0.4775999999999999,0.0,0.63,0.39,0.9,2512958/dustin-ortiz,2.0,2.0,13.0,16.0,4.0,4.0,0.0,0.0,2.0,3.0,0.0,0.67,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2500457/joseph-benavidez,15.0,25.0,45.0,133.0,13.0,15.0,joseph benavidez,5:00,Decision - Unanimous,3,False,joseph benavidez,dustin ortiz,False,joseph benavidez,dustin ortiz,-405.0,285.0,-560.0,-430.0,325.0,400.0
2014-11-22,Edson Barboza,UFC Fight Night,L,50.0,123.0,50.0,123.0,0.4065,0.0,0.53,0.31,0.72,2526299/edson-barboza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2502364/bobby-green,10.0,19.0,27.0,86.0,13.0,18.0,bobby green,5:00,Decision - Unanimous,3,False,bobby green,edson barboza,False,bobby green,edson barboza,-125.0,-115.0,130.0,140.0,-150.0,-150.0
2014-11-22,Chico Camus,UFC Fight Night,L,72.0,179.0,53.0,158.0,0.4022,0.0,0.42,0.25,0.94,2523679/chico-camus,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.0,2.0,9.0,0.0,0.22,0.0,0.0,7.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2504174/brad-pickett,5.0,12.0,25.0,112.0,12.0,13.0,brad pickett,5:00,Decision - Split,3,False,brad pickett,chico camus,False,brad pickett,chico camus,-210.0,160.0,-180.0,-175.0,155.0,165.0
