"","game_id","date","home_team","away_team","home_score","away_score","avg_spread_home","avg_spread_money_home","avg_spread_money_away","avg_money_home","avg_money_away"
"460","NBA_LAClippers_Miami_20110112",20110112,"LAClippers","Miami",111,105,50.6111111111111,-109.333333333333,-86.1111111111111,274.777777777778,-331.666666666667
"461","NBA_GoldenState_LALakers_20110112",20110112,"GoldenState","LALakers",110,115,49.2777777777778,-109.333333333333,-86,214.111111111111,-250.666666666667
"512","NBA_OklahomaCity_Orlando_20110113",20110113,"OklahomaCity","Orlando",0,0,31.6111111111111,-109.555555555556,-109.111111111111,102.666666666667,-121.333333333333
"513","NBA_Denver_Miami_20110113",20110113,"Denver","Miami",0,0,7,-108.222222222222,-109.333333333333,-129.285714285714,111
"564","NBA_Indiana_Chicago_20110114",20110114,"Indiana","Chicago",0,0,24.1875,-110.571428571429,-49.1428571428571,-106,-111.25
"565","NBA_Boston_Charlotte_20110114",20110114,"Boston","Charlotte",99,94,23.2777777777778,-107.444444444444,-110.111111111111,-432.666666666667,337.625
"566","NBA_SanAntonio_Dallas_20110114",20110114,"SanAntonio","Dallas",0,0,23.3333333333333,-108.666666666667,-108.888888888889,-574.444444444444,409.666666666667
"567","NBA_Houston_NewOrleans_20110114",20110114,"Houston","NewOrleans",96,94,7.05555555555556,-109.333333333333,-108.222222222222,-136.857142857143,117.5
"568","NBA_Utah_Cleveland_20110114",20110114,"Utah","Cleveland",121,99,-4.88888888888889,-108.555555555556,-109,-2833.33333333333,1668.75
"569","NBA_GoldenState_LAClippers_20110114",20110114,"GoldenState","LAClippers",122,112,13.6666666666667,-110.111111111111,-85.3333333333333,-155.125,135.75
"570","NBA_Phoenix_Portland_20110114",20110114,"Phoenix","Portland",115,111,38.6666666666667,-109.666666666667,-85.7777777777778,109.833333333333,-126.833333333333
"586","NBA_Washington_Toronto_20110115",20110115,"Washington","Toronto",98,95,22.8333333333333,-109.111111111111,-108.444444444444,-217.222222222222,183.111111111111
"587","NBA_Detroit_Sacramento_20110115",20110115,"Detroit","Sacramento",110,106,19.3333333333333,-109.444444444444,-108.111111111111,-198.111111111111,171.625
"588","NBA_Minnesota_Orlando_20110115",20110115,"Minnesota","Orlando",99,108,51.9444444444444,-109.111111111111,-108.444444444444,305.888888888889,-379.888888888889
"589","NBA_Portland_Brooklyn_20110115",20110115,"Portland","Brooklyn",96,89,23.3333333333333,-107.777777777778,-109.777777777778,-533.777777777778,401.555555555556
"700","NBA_LAClippers_LALakers_20110116",20110116,"LAClippers","LALakers",99,92,48.1666666666667,-85.7777777777778,-109.666666666667,198.222222222222,-234.333333333333
"701","NBA_SanAntonio_Denver_20110116",20110116,"SanAntonio","Denver",0,0,23.2777777777778,-108.444444444444,-109.111111111111,-316.222222222222,262.222222222222
