FighterID,gender
2354207/shonie-carter,M
3050586/randy-crawford,M
3102121/nathan-aber,M
2555153/micah-washington,M
3102123/alex-wakeland,M
3102124/brady-wakeland,M
3102120/chriss-woodruff,M
3027604/donnie-bell,M
3089003/willie-dale,M
3102122/cody-clayes,M
3102125/tristian-hansburger,M
3028662/lance-wipf,M
3102224/jeremy-ashley,M
2557406/danny-rodriguez,M
4420603/dustin-parrish,M
2502591/brian-geraghty,M
3037389/lonnie-scriven,M
2514931/douglas-frey,M
2587852/joseph-sandoval,M
2615056/matt-espinoza,M
3162101/jonathan-lopez,M
2615053/randy-hinds,M
4684315/gene-perez,M
4695352/isaiah-gutierrez,M
4010874/omar-benjar,M
4694897/askar-askar,M
4236555/dk-panjabutra,M
4236551/kyal-linn-aung,M
3117694/mitch-chilson,M
3020305/peter-davis,M
4236554/tondamrong-panjabutra,M
4063874/david-rhoads,M
4031266/andrew-natividad,M
4293897/hector-porraz,M
4293900/david-hanna,M
4293899/orlando-pacheco,M
3058509/miguelito-marti,M
3924469/david-hernandez,M
3077953/steve-swanson,M
4293898/chuck-seang,M
2514933/joshua-smith,M
2558535/paul-cooper,M
2558536/denas-banevicius,M
4396798/adam-aliev,M
2558533/daniel-thomas,M
2499260/sami-berik,M
2585973/jason-ball,M
4401185/ahmed-white,M
3250066/cody-sons,M
3161480/alex-pulotu,M
3161478/arsen-galstyan,M
4794506/derek-eason,M
3161481/daniel-ynojos,M
3161479/aquil-stratt,M
4685810/quincy-nguyen,M
4685809/tyler-beneke,M
4685808/david-conte,M
3154864/nicolae-dalca,M
3154865/aaron-hayes,M
3154863/carl-culpepper,M
4279654/joe-blurton,M
3032267/travonne-hobbs,M
3104268/joseph-corneroli,M
3104270/elder-ramos,M
3971040/portland-pringle-iii,M
3971041/matt-messer,M
3960058/erick-jordan,M
4001840/james-kirby,M
4001841/henry-solis,M
3960433/brian-brooks,M
4423259/james-horne,M
4284154/omar-johnson,M
3960434/adam-nash,M
3960432/tony-ledbetter,M
3960435/kassidy-owens,M
2555667/joey-kirwan,M
3039659/duane-bastress,M
3101436/walter-howard,M
4295197/ruslan-melikov,M
4245467/pat-mccrohan,M
4077454/willie-hosch,M
4295200/evgeniy-avdeev,M
4295199/akuan-farele,M
4295201/evgeniy-galt,M
4083075/terry-doyle,M
4078244/shaun-luther,M
4248659/gracjan-bak,M
4083074/steve-owens,M
3099969/gabe-maldonado,M
3099972/phil-gebauer,M
3099973/shaughn-koukos,M
3099971/sebastian-angel,M
3099970/luis-nazario,M
3002473/john-mcdowell,M
4423242/michael-mcdonald,M
3004925/lawson-mcclure,M
4339406/channin-williams,M
3077997/calvin-miller,M
4010742/caleb-williams,M
4893608/angel-pacheco,M
4893611/nick-sprayberry,M
4350774/damir-ferhatbegovic,M
4285674/jason-everhart,M
4893612/jonathan-cobb,M
4878479/tyson-duckworth,M
4893620/steven-new,M
4893610/josh-blyden,M
4893609/cromwell-stewart,M
4893607/don-shainis,M
4045945/pj-cajigas,M
4612644/carrese-archer,M
4612645/brandon-johnson,M
3043706/matt-hershberger,M
3077589/richard-rigmaden,M
4353881/alexander-lopez,M
4353880/christian-barber,M
4573597/batsumberel-dagvadorj,M
4581351/enkh-orgil-baatarkhuu,M
4581349/inayatullah-siddique,M
4581350/micah-abreu-laybon,M
4581348/joaquin-lopez,M
4581352/tsend-ayush-narantogtokh,M
4256246/dominic-sumner,M
4648219/salaiman-ahmadyar,M
4682632/thomas-oswald,M
4568355/david-severe,M
2528570/demi-deeds,M
4416292/devoniere-jackson,M
2556654/james-giboo,M
3022174/evan-marks,M
3928692/dan-cervantes,M
3119815/sean-holden,M
3119816/lior-shporen,M
3928691/tim-farris,M
3119426/melvin-jordan,M
4054958/christopher-ray-lopez,M
3041149/patrick-hutton,M
4054957/jeffery-mercier,M
2516653/rashid-abdullah,M
3090364/terrance-ferguson,M
2966921/josh-foster,M
3090365/drew-raticheck,M
3948880/dakotah-atnip,M
3119817/wes-linsley,M
3088855/zac-church,M
2951247/ryan-hayes,M
4788676/daniel-tolbert,M
4788705/moe-williams,M
4788659/paul-sims,M
4252430/ady-sutton,M
4252432/dallas-wilkinson-reed,M
4252426/daniel-schuardt,M
3099054/ben-kelleher,M
4252431/ty-sharp,M
3098625/gerhard-voigt,M
4231943/rick-alchin,M
3011930/ali-maclean,M
3016692/neil-spring,M
3016690/uche-ihiekwe,M
3016691/craig-allen,M
3016693/tom-clarke,M
2497588/chris-stringer,M
3149334/neil-harwood,M
3149336/shane-omer,M
3149331/luke-smith,M
3149329/murad-utsaev,M
2611721/tim-newman,M
2968420/leigh-cohoon,M
3900123/damaso-schubert,M
3900124/paul-bird,M
3093012/willian-de-souza,M
3039008/andrew-carrillo,M
3900121/morgan-bracken,M
3900122/bryan-thompkins,M
3089005/jesse-zeugin,M
2967449/allan-lee,M
2967450/bryce-teager,M
2967448/todd-murphey,M
4227336/kevin-wiwatowski,M
4227341/adam-bizon,M
4227337/filip-toe,M
4227339/andrzej-deberny,M
4227338/bartosz-jablonski,M
4227340/ryszard-raszkiewicz,M
3016419/shaun-spooner,M
3009716/xavier-lucas,M
3016423/jay-cobain,M
3016426/chris-tallowin,M
3016422/nate-thomson,M
3016424/nick-ariel,M
3016420/ian-bone,M
4045317/troy-talavera,M
3032291/brandon-wood,M
4045314/johnny-eulitt,M
4045318/kyle-supernaw,M
3153366/laramie-shaffer,M
4411983/erick-murray,M
4423468/bradan-erdman,M
2557407/bryan-neville,M
2499034/jason-gilliam,M
3060904/evan-delong,M
2969830/ryan-mcintosh,M
3060908/miles-shrake,M
2615258/tommy-hayden,M
2969828/harry-johnson,M
4374438/virgil-knight,M
4374437/justin-fuson,M
3077122/jonny-goodall,M
3077127/alan-duffy,M
3077125/chris-batty,M
3077124/david-galbraith,M
3077126/rich-edgeworth,M
3077121/carl-fawcett,M
4878477/cody-mcfarlin,M
4878481/tre-mcclennaham,M
4878480/james-mitchell,M
4878482/tristyn-dehart,M
4878478/wylder-clarion,M
4878476/brandon-pushruk,M
4878475/dallas-hannah,M
3127952/alexander-proder,M
3100797/matt-ross-francombe,M
3011916/mok-rahman,M
4084366/sam-connely,M
4584151/louis-glismann,M
4084365/jon-williamson,M
3011919/richard-weatherall,M
3011921/rocci-williams,M
2968421/brett-sizeland,M
3099060/mark-nguyen,M
2951509/greg-wilson,M
3099057/roy-babcock,M
3090274/adam-rider,M
3099061/pietro-falco,M
3099059/javon-wright,M
3158679/mark-mchoon,M
3035036/merv-mulholland,M
3078187/jp-reese,M
3158678/louie-corbett,M
4330125/orlando-dambrosio,M
3158685/dominic-plumb,M
3158684/djo-lema,M
3100796/david-howell,M
3046952/kevin-donnelly,M
3158683/hayden-critchfield,M
4867819/dalton-grinstead,M
4565643/earnest-walls,M
4867814/teshay-gouthro,M
4372341/jaime-medina,M
4867817/michael-aquila,M
3074862/kai-puolakka,M
4355518/daniel-stinghe,M
3024971/dan-hope,M
3132519/grzegorz-lipski,M
4209420/ioannis-palaiologos,M
3087452/aaron-shymr,M
2556412/victor-bachman,M
3089938/kyle-millberry,M
3089935/jay-jensen,M
3089939/jeff-kilisolsky,M
3089937/tim-smith,M
4023004/andre-tieva,M
4023008/dan-almeida,M
3117362/john-coleman,M
3117363/adam-schumacher,M
3117358/jasen-kennedy,M
3088929/adem-mujakic,M
2975338/ken-sitsler,M
3128298/christopher-dunn,M
4023006/jeff-bates,M
3117357/erik-vo,M
4869323/mumia-abu-dey-ali,M
4351084/gary-balletto-jr,M
4351085/bassil-hafez,M
4351087/quinton-stephens,M
3095028/nick-runningbear,M
3095030/william-hunt,M
2614038/peter-irving,M
3093359/joakim-engberg,M
3093362/eduardo-guimaraes,M
3093352/fatih-dogan,M
3093354/marcelo-lopez,M
3093350/semen-tyrlya,M
3093355/hugo-blatter,M
3025157/faith-balci,M
3060893/mattias-awad,M
3093353/amir-lekaj,M
2553071/jimmy-sidoni,M
3093351/danial-sharifi,M
3046955/avtandil-shoshiashvili,M
3093358/mike-lucero,M
3093357/johan-antonsson,M
3084457/ivan-musardo,M
3093361/malte-janssen,M
2560766/ian-jones,M
3093360/gaz-roriston,M
4894665/kyle-powell,M
4425705/christian-ocon,M
4894666/austin-childers,M
4566283/tyler-edwards,M
4566284/reginald-adams,M
4422122/zach-long,M
4873664/blayne-richards,M
4873662/travis-ford,M
3074720/chris-connelly,M
3074721/matt-shaw,M
3074722/john-mckean,M
3074710/anthony-stevens,M
3084131/mohammad-irfan,M
3084132/syed-shahir,M
3121967/scott-oshaughnessy,M
3165847/bj-lawrence,M
2517110/mitchell-hale,M
3039184/tel-faulkner,M
3165846/jason-abernathy,M
2517958/elijah-harshbarger,M
3095671/jason-lee,M
3821561/robert-gittens,M
3821556/whitney-jean-francois,M
3821560/steven-wampler,M
2555487/daniel-watts,M
4423262/raymond-camp,M
4339407/erimus-mills,M
4423260/ben-westmoreland,M
4056266/rance-jones,M
4423261/craig-mcalpine,M
4346480/socrates-pierre,M
4423263/wanderley-camilo,M
4040239/james-freeman,M
2977325/cristian-jimenez,M
3068124/joey-apodaca,M
2559231/lloyd-clarkson,M
2501842/pierre-guillet,M
2559232/daniel-cubitt,M
2499033/sherron-leggett,M
2556721/tyler-jackson,M
4239074/francisco-isata,M
4239073/spencer-strube,M
4239070/cole-presley,M
4021932/dan-root,M
4239072/daniel-chacon,M
4239069/josh-visel,M
3960453/jermaine-mcdermott,M
3960654/marcus-abarquez,M
3001935/rigo-oropeza,M
2565149/frank-park,M
3001936/ronnie-bryson,M
2554577/nick-nolte,M
3999681/go-sato,M
3999688/hidehisa-matsuda,M
3999690/tomoki-kanuka,M
3999685/yuya-aikawa,M
3999682/yasushi-kitazaki,M
3999693/yoshimichi-takino,M
3999687/ryosuke-kojima,M
2971038/min-suk-heo,M
3113346/yoshitomo-watanabe,M
2354056/ansar-chalangov,M
3999683/joao-batista-yoshimura,M
3999680/naoki-samukawa,M
3999691/kyosuke-nishikawa,M
3332456/sumio-koyano,M
2528572/owen-evinger,M
3925498/tavares-collins,M
3094583/daniel-hauenstein,M
3925500/george-palmer,M
3925499/pablo-veloquio,M
2588331/mike-martinez,M
3128290/paul-amaro,M
3087438/john-sassone,M
3128288/german-baltazar,M
3128286/eric-winston,M
3128289/octavio-morales,M
3128291/marvin-madariaga,M
3089301/justin-santistevan,M
4887003/jamie-stephenson,M
3011917/gareth-williams,M
3902900/kyle-kurtz,M
4217840/joao-carvalho,M
3074110/sam-mccoy,M
3074112/harley-beekman,M
3026008/yair-moguel,M
3074113/mike-manna,M
2555114/mark-mills,M
3091354/whi-gyu-kim,M
3091352/alex-niu,M
3091350/gareth-ealey,M
3091349/glen-ranillo,M
3091351/sergey-yakovlev,M
3084529/yong-jae-lee,M
3091353/philipp-ulsamer,M
3088923/ken-hamamura,M
3091355/jun-lei-li,M
4046313/joshua-millwood,M
4285673/shaun-stoffer,M
3950373/john-cullen,M
3950372/gaz-pilot,M
4010698/julian-shuttleworth,M
4010701/eamonn-mcnabb,M
4010699/ryan-phelps,M
4010700/martin-stannerd,M
3099071/josh-russell,M
3099072/adriano-magnani,M
3099068/aaron-forsterling,M
3099069/amer-hussein,M
3099076/tahu-pauro,M
3099075/blake-doering,M
3114100/revel-rivera,M
2980495/derrick-kennington,M
2500470/tenyeh-dixon,M
3722436/toby-oden,M
2499876/steve-mathews,M
3050686/steve-singh-sidhu,M
2553062/marius-liaukevicius,M
3050681/fabio-toldo,M
3050684/camara-bouna,M
2553619/fabricio-nascimento,M
4031553/gennadiy-kovalev,M
2556803/steven-lynch,M
2611308/chris-rice,M
2354199/charles-blanchard,M
3050687/leslee-ojugbana,M
2500312/peter-angerer,M
3050683/lewis-barrow,M
3050685/henning-svendsen,M
2501263/xander-nel,M
2486955/paul-jenkins,M
3153182/david-villescaz,M
3153176/jeremy-ybara,M
3153181/aaron-medina,M
3153180/beau-hamilton,M
3110841/dj-roberson,M
3153178/david-ramirez,M
4231381/wesley-sharp,M
4243345/lawrence-purifoy,M
4423872/stash-kuykendall,M
3571474/ryan-collins,M
2556640/jimmy-van-horn,M
4357550/kevin-henry,M
4423874/kaleb-harris,M
4423867/roderick-parker,M
3955785/jonathan-burdine,M
4140260/emmanuel-rivera,M
4231382/timothy-janssen,M
3656982/hector-arteaga,M
4231379/chris-mullins,M
4231380/allen-washington,M
3082820/david-rodgers,M
3082821/billy-greentree,M
3082818/shane-wundenberg,M
3082819/wade-yates-taui,M
4329447/jake-buehler,M
4040957/danny-morales-jr,M
4329446/bo-smith,M
4389072/rodrigo-jesus,M
3938453/andrew-flores-smith,M
4389076/ricardo-pandora,M
4079297/jedrzej-mackowiak,M
4389074/murilo-grittz,M
4389077/joao-vitor-lopes-da-silva,M
4389079/francisco-francisco,M
4389078/vitor-casanova,M
4389073/henrique-silva-lopes,M
2984799/miguel-rios,M
4064686/drew-davis,M
3988960/nate-hoffman,M
4064678/justin-winkels-comparetto,M
3156621/reilly-griffin,M
3156619/jordan-faas,M
4064685/zach-browder,M
2555992/brandon-berkey,M
4591014/josh-mercurlis,M
4591013/tim-silagi,M
4285667/edir-terry,M
3158017/patrick-thomas,M
4045137/kurt-weinrich,M
4591017/miguel-stevenson,M
4285671/kester-mark,M
4591012/william-sizemore,M
4591011/lazaro-almea,M
4591015/paul-webb,M
3954847/ty-costa,M
4016095/chris-blaire,M
4016098/sunia-filikitonga,M
2951134/matt-andersen,M
4016091/vinny-pallone,M
4016099/matt-justice,M
4016093/jeff-ford,M
3527507/rob-mitchell,M
3088884/joel-traves,M
4016097/nick-rogers,M
3027537/villi-bello,M
3027535/vinicius-agudo,M
3022244/mike-medrano,M
3027536/maykon-santos,M
3027538/alfred-walker,M
4244003/tatsuhito-satsuma,M
4410943/takeshi-numajiri,M
4410967/makoto-takahashi,M
4410939/masato-kobayashi,M
4410945/sakae-kasuya,M
4410947/yoshiki-harada,M
4410935/tatsuya-tsuchida,M
3077117/jae-nam-yoo,M
3332451/wataru-inatsu,M
3069533/seiji-akao,M
4410958/gyu-hwa-kim,M
4410936/ryota-uozumi,M
4336340/davron-ismailov,M
4336343/sergey-fedyainov,M
4336322/yuriy-protsenko,M
4295257/daniil-arepyev,M
4336339/pavel-balashov,M
4336342/oleg-popov,M
4336341/igor-litvinov,M
4336344/vasilliy-klumba,M
4336345/oleg-shehovtsov,M
4336319/zaur-gadzhibabayev,M
4712356/shoaib-yousaf,M
4712357/martin-paterson,M
4320694/konmon-deh,M
4712358/rachid-el-hazoume-aamay,M
4712355/panicos-yusuf,M
2557452/akhmed-sultanov,M
3024605/ruslan-chapko,M
3024609/abdulhalik-magomedov,M
3024610/adam-alikhanov,M
3024602/bakhodir-ibragimov,M
3024603/nedyalko-karadjov,M
3024611/nikolay-pleshakov,M
4245464/arsen-abdulkerimov,M
3024606/eldar-yagudin,M
3024600/stefan-stankovic,M
3024296/evgeni-babich,M
3024608/smbat-zakaryan,M
4064878/luke-catubig,M
4064881/david-butt,M
3016826/regan-wilson,M
4064882/james-bishop,M
4064879/greg-atzori,M
3019179/jack-hodge,M
3019178/clayton-marrs,M
3019180/johnathan-richmond,M
3019175/david-anderson,M
3019177/jody-lithicum,M
2498643/amir-rahnavardi,M
3960460/raymond-gray,M
3019174/nathan-looker,M
3019176/warren-walker,M
2504984/justin-demoney,M
3961812/cleiton-santos,M
3961811/ilya-ovechkin,M
3961809/mark-bulakhtin,M
3961807/radoslaw-piechnik,M
3961810/nikolai-denisov,M
3961808/alexey-moskalenko,M
3961804/sanan-shahbudagov,M
3957032/ratmir-teuvazhukov,M
3961805/denis-chigrinets,M
3961806/emil-abasov,M
2498060/leo-sylvest,M
2487842/jason-braswell,M
3098431/steve-sawyer,M
3098432/warren-thompson,M
2555302/todd-seyler,M
3098428/mike-mackenzie,M
3098430/george-crawford,M
3098429/doug-sauer,M
2483881/todd-carney,M
2335608/hector-ramirez,M
2502409/tyrone-roberts,M
3098433/adam-dehart,M
4407608/luca-della-latta,M
4407603/marvin-ademaj,M
4012982/luca-ronchetti,M
4407604/leonardo-dauria,M
3088181/ivan-gluhak,M
4407607/jose-yepez,M
4012979/anderson-da-silva-santos,M
4407606/enis-ahouli,M
4407605/sebastien-herrmann,M
4407602/dhiorgenys-bacon,M
2990934/lindon-mitchell,M
2516140/julio-cesar,M
2990932/jason-fitzhugh,M
2516648/chris-bennett,M
3032832/ricardo-dinamite,M
2555638/john-bryant,M
3032834/roberto-bispo-silva,M
3032830/clayton-mckinney,M
3032829/brennan-kamaka,M
3032833/alexandre-lima,M
3954841/osvaldo-cabrera-vergara,M
3954842/marcos-pastenes,M
3954838/hector-jamud,M
3095071/thibault-colleuil,M
3954836/marcos-cornejo,M
3954839/mauro-coronel,M
3954840/martin-erven,M
3954843/jorge-calderon,M
4424218/aaron-vickers,M
4424220/thomas-blair,M
4424217/tommy-burghardt,M
4424221/devin-miller,M
4024710/daniel-andrews,M
4036102/richard-knepp,M
3105158/brandon-farran,M
4036103/husam-mohamed,M
4036107/jason-basset,M
4036110/jr-christy,M
4036104/josh-luna,M
3571354/chase-watson,M
2990884/paul-white,M
2990889/joseph-reyes,M
2502156/randy-durant,M
3332217/enrico-cocco,M
3332214/evan-vasquez-matus,M
3332209/norman-alexander,M
3332210/bruno-pereira-da-silva,M
3332212/missael-silva-de-souza,M
3041417/shah-bobonis,M
3156674/darnelio-jimenez,M
2504815/juan-barrantes,M
3332216/mike-varga,M
3332213/bruno-aquiles-canetti,M
3332215/jose-villaverde,M
3076925/wascar-cruz,M
3094517/alexander-neufang,M
4426277/fagner-rakchal,M
4426278/jacob-holyman-tague,M
4426279/vitaliy-nemchinov,M
4273393/zarylbek-daniyar,M
3028864/luciano-aparecido-lopes,M
3896696/tancredo-rodrigues,M
3113311/bruno-marques,M
3896691/humberto-neves,M
3157430/fabio-bispo,M
3143722/lincoln-de-sa,M
3896697/ronaldo-gauss,M
3896690/paulo-ricardo-oliveira,M
3896692/ricardo-maciel,M
3896693/daniel-zani,M
2965084/cyrillo-padilha-neto,M
2965098/bruno-leandro-soares-lobato,M
2965090/gustavo-rosa,M
2965091/david-cubas,M
3038080/mike-salazar,M
3038081/jimmy-taylor,M
2999934/thiago-luis-nascimento,M
2999930/marcelo-santos,M
2999932/dingo-sampaio,M
2999931/marcelo-palombo-de-souza,M
2999933/rafael-sobral,M
3254990/gustavo-gussem,M
3254988/cristiano-monteiro,M
3254989/ed-carlos,M
3026443/eduardo-camilo,M
2555543/booker-arthur,M
4012980/bill-beaumont,M
4012984/alessandro-grandis,M
4012981/radovan-uskrt,M
4012983/tom-richards,M
2555099/edvardas-norkeliunas,M
4013012/gheorghe-panfilii,M
3043704/jonathan-leon,M
4013014/kiene-trottman,M
4013013/marcin-mencel,M
4868631/emerson-david-guerrero-garcia,M
4080571/jose-soto,M
4683533/shawn-solis,M
4868634/ramiro-ruiz-castillo,M
4231044/clovis-hancock,M
4869432/aleksey-badyukov,M
4869430/don-dissanayake,M
4689217/austin-jones,M
4869429/steve-jones,M
4794540/gadzhi-alisultanov,M
4869431/rashidhan-abdurashidov,M
4689793/nico-echeverry,M
4913126/romalice-thomason,M
4913127/raymond-knight,M
4324462/christopher-anthony,M
4913125/mario-nelson,M
4339405/montrell-james,M
4044408/josh-davila,M
4289041/khonry-gracie,M
4575852/ron-becker,M
3156009/luis-roberto-herrera,M
2553933/cesar-moreno,M
3157431/joel-iglesias,M
3157394/jack-guzman,M
2431260/andre-mussi,M
4391358/guillerme-de-carvalho,M
4391357/odair-tarrafa,M
4391353/adriano-andre,M
4391356/robson-correira-da-silva,M
4391354/geter-lirio,M
4682746/lucas-eurico,M
4391355/david-alan-silva,M
3156613/marko-lukacic,M
3156614/nemanja-uveric,M
3017337/tomas-kuzela,M
3156617/vladimir-jovanovic,M
3944365/vardan-sholinian,M
3156616/marko-ignjatovic,M
3156615/svetislav-nikolajev,M
3945193/cj-bains,M
4237951/zach-maggard,M
3945195/tremaine-lewis,M
3945197/selah-williams,M
4237952/bradie-acosta,M
3945196/christian-reyes,M
3945192/nick-vafiadis,M
3945194/mike-frear,M
4036095/brantley-furr,M
4036097/dewaine-christmas,M
4036093/haender-rodriguez,M
3031572/arthur-parker,M
4036099/rory-every,M
4036098/cleveland-mclean,M
2354018/jeremiah-constant,M
2951212/evan-esguerra,M
3164383/walter-patterson,M
3074717/jesse-bowen,M
3164381/shawn-klarcyk,M
3002029/jimmy-jones,M
3918207/marco-lopez-simmons,M
3092518/rudy-morales,M
2560732/scott-brommage,M
3918211/joao-victor-benevides-santos,M
3091552/david-bollea,M
3164479/tommy-gavin,M
3164480/ron-scolesdang,M
3164478/roman-isbell,M
3154017/joe-winterfeldt,M
3154016/webster-farris,M
2976044/ben-crowder,M
3961771/vincent-romandine,M
3128297/eric-moell,M
3961773/adrian-ortega,M
3961772/miguel-garza,M
3161689/cory-galloway,M
3023239/chris-haney,M
3041314/kevin-thompson,M
3087462/trevor-carlson,M
3088194/rolandas-cizauskas,M
2977006/nick-chapman,M
3115758/nick-nembherd,M
3115756/shola-adeniran,M
3115757/svajunas-siacuila,M
2971115/shamil-tinagadjiev,M
2500743/pavel-nohynek,M
3087918/akhmed-guseinov,M
3734514/abdula-mutalimov,M
3734511/andy-sidaminou,M
3734510/andrey-kalashnikov,M
3734512/alikhan-magomedov,M
3734513/sebastian-libebe,M
3734509/yury-kalmynin,M
3734507/german-yakubov,M
4294282/ivan-castillo,M
4079319/teodoro-de-oliveira-paulo-henrique,M
3945209/jorge-filho,M
4079321/cristiano-melo,M
3104469/abner-teixeira-pereira,M
4079320/gabriel-siqueira,M
4291586/andre-pacheco-de-jesus,M
4291585/victor-tchernetsky,M
4291588/tarverdi-tarverdiev,M
4291587/alim-kokov,M
3895518/amirkhan-adaev,M
4291583/anatoli-angielovskyi,M
3074830/andrei-koshkin,M
4291584/artem-spichak,M
4291589/alexander-mikhaylov,M
2499040/james-upshur,M
4335995/antonio-arellano-gonzalez,M
3114627/leon-lara,M
4335996/alejandro-saaveda,M
4335997/mario-torres,M
4569683/francisco-velasquez,M
2969845/alfredo-morales,M
2335746/ivan-serati,M
4243522/tuomas-peltokangas,M
4070324/angelier-benjamin,M
4243521/jaakko-korpela,M
3927225/andrejs-zozulja,M
2556815/emir-smajlovic,M
2501661/ron-faircloth,M
2999109/ramico-blackmon,M
3890633/bruce-reis,M
3157996/antonio-ramirez,M
3962322/adrian-apodaca,M
3037241/santana-sol-martinez,M
4349019/sol-renato,M
4408374/edmilson-freitas,M
4700004/elvis-mayo,M
4231150/john-rizzo,M
3955571/idris-wasi,M
3101063/ricky-misholas,M
4231149/daylin-murray,M
4332583/maarten-wouters,M
3088188/harry-mcleman,M
4332585/andy-peters,M
4332584/cenk-toplar,M
3903203/avi-jack,M
3114119/nick-nichols,M
2555666/manny-okorie,M
3114118/shawn-levesque,M
3114117/mojtaba-najim-wali,M
2556012/joe-pardo,M
2994501/patrick-reeves,M
2994494/robert-simmons,M
2994502/danny-wren,M
2994499/abel-vargas,M
2994500/ashton-castro,M
2499802/anselmo-martinez,M
2994503/ben-schilsler,M
3113307/fernando-cosenday,M
3113306/gadzhimurad-gasanov,M
3112008/adam-acquaviva,M
3044657/evgeniy-lazukov,M
3113313/olle-raberg,M
3113308/algiz-vakhitov,M
3164557/valentino-beatty,M
3113198/alan-cantu-garcia,M
4895140/miguel-hernandez,M
4895125/danilo-de-souza-silva,M
3115865/julio-cesar-cruz,M
4304872/omar-gutierrez,M
4349152/chibwikem-onyenegecha,M
4881805/ricardo-chavez,M
3963758/andre-ricardo-chaves-santos,M
4895174/mark-martin,M
4895171/nayib-lopez-miranda,M
4895138/janilson-junior-de-almeida,M
4349230/austin-bohne,M
4349228/stephen-skoch,M
4339132/omar-acosta,M
4349229/kris-renty,M
2952127/gildo-lima,M
4606261/antonio-fabiano-silva,M
4606262/luiz-henrique,M
4606266/rajbir-mehra,M
3054276/bruno-tavares,M
3019958/washington-rodrigues,M
4606263/joelson-brandenburg,M
4606260/raylan-marcondes,M
4606265/leandro-ferreira,M
2957841/felipe-alves,M
4606264/jetron-pereira,M
4346445/suraj-bahadur,M
4875422/ricardo-avila,M
3111991/scotty-juarez,M
3111990/agrimar-dos-santos,M
4295258/natik-guliev,M
4229729/vladimir-daineko,M
3927260/oleg-novoselov,M
3927222/maxim-semenov,M
3927215/vladimir-eroshin,M
3164010/viktor-kiyko,M
3927226/ishkan-rasulov,M
3927257/zurab-kokaev,M
3927254/artur-astakhov,M
3927267/chris-katanga,M
4712337/davron-barganov,M
4283458/taigib-dzhavatkhanov,M
4712339/anzor-shakhmurzaev,M
4712343/anton-kiryukhin,M
4712341/ivan-leo,M
4712338/yusup-kurbanov,M
4712344/dzhamaldin-dzhabirov,M
4712345/yuriy-tsarev,M
4712346/adil-aliev,M
4712340/ivan-artemiev,M
4712342/mikhail-vasiliev,M
4882540/neale-johnson,M
3084912/travis-gervais,M
4648262/lee-roy-castro,M
3077832/ross-macleod,M
3077831/michael-morr,M
3077833/alexandre-shevtsov,M
3077830/evan-byrne,M
3077829/justin-wong,M
3077831/michael-mortimer,M
2555453/matt-jaggers,M
2557799/shuichiro-katsumura,M
2556823/andrew-valladerez,M
4606707/alexis-garcia,M
4245462/frank-tate,M
4606708/van-michael-palacio,M
4573906/dante-harrell,M
2976919/daniel-lima,M
4054646/ularbek-ashirbekov,M
2617291/jeff-bourgeois,M
3128309/ron-white,M
2969840/jeremiah-castillo,M
4085972/paul-grant,M
4303042/dominick-biondo,M
4303033/tevin-cooke,M
4234255/tyler-smith,M
4303041/jack-cordero,M
4303040/david-wesley,M
3157993/eli-moreno,M
3157995/brian-brannon,M
2527865/herbert-goodman,M
3157992/david-kleczkowski,M
3099983/nick-duell,M
2613529/adam-maciejewski,M
3097235/travis-clark,M
3157991/tyler-beckley,M
3032184/cedric-james,M
2613519/joe-kennedy,M
3157994/rudy-rosales,M
4375608/roldan-abundis,M
4375607/jared-perez,M
3111967/anthony-tatum,M
4375606/salvador-gonzalez,M
4251490/aaron-smith,M
4251491/joshua-sharpless,M
4888602/jimmy-sandlin,M
4888601/ravon-baxter,M
4888603/jeremy-joles,M
4888604/zack-davis,M
4575866/brandon-odom,M
3089312/raja-shippen,M
2501625/masahito-wachi,M
4832903/alexey-novikov,M
4832893/mikado-kabali,M
4832898/rashid-koichakaev,M
4832894/asan-nurmatov,M
4832902/vitaliy-makiev,M
4832890/stanislav-vilchinsky,M
4832896/denis-eremenko,M
4832897/hayk-gasparyan,M
3087921/anatoly-lavrov,M
3087917/asker-unezhev,M
3087911/aigun-akhmedov,M
3087915/lukhum-hulelidze,M
4290966/celso-ricardo-da-silva,M
3087913/andrei-dryapko,M
3087919/gennadi-zuev,M
3084768/alexei-belyaev,M
3087916/arsen-magomedov,M
3087912/alimjon-shadmanov,M
3087920/artur-avakyan,M
4701153/whata-leka-skipwith,M
4294929/magomednur-aglarov,M
4294927/shyngys-kairanov,M
4698014/illya-chernenko,M
4294926/assu-almabaev,M
4202756/denis-oliveira-fontes-araujo,M
4294928/nurtilek-konashov,M
3960402/don-johnson,M
3130956/ben-brewer,M
2588372/charlie-rader,M
3960400/brandon-barger,M
3960401/mike-knight,M
3089347/anthony-lemon,M
3138846/matt-ward,M
3138843/korey-popplewell,M
3138845/michael-burgett,M
3173251/justin-fisher,M
3138847/jonathan-wester,M
2558366/so-tazawa,M
2555209/naoki-yahagi,M
2555212/tetsu-suzuki,M
4235335/toshinori-tsunemura,M
2555211/teruyuki-matsumoto,M
2558367/nobuhiro-hayakawa,M
4001828/isaac-dionissa,M
4341635/doug-stapelton,M
2560069/jacob-clark,M
3017965/jimmy-donahue,M
4056268/freeman-woods,M
4424012/tomasz-jakubiec,M
4700430/dion-rizzuto,M
