"","game_id","date","home_team","away_team","home_score","away_score","avg_spread_home","avg_spread_money_home","avg_spread_money_away","avg_money_home","avg_money_away"
"5789","NFL_Miami_Houston_20110918",20110918,"Miami","Houston",13,23,48.625,-83.5,-58.75,138.75,-156.285714285714
"5790","NFL_NewEngland_SanDiego_20110918",20110918,"NewEngland","SanDiego",35,21,27,-107.375,-109.875,-286.428571428571,244.25
"5791","NFL_Atlanta_Philadelphia_20110918",20110918,"Atlanta","Philadelphia",35,31,41.4375,-80.25,-113.25,119.285714285714,-138.5
"5807","NFL_NYGiants_LosAngeles_20110919",20110919,"NYGiants","LosAngeles",28,16,27.3125,-55.125,-113.375,-325,267.25
"5932","NFL_Carolina_Jacksonville_20110925",20110925,"Carolina","Jacksonville",16,10,16,-33.5,-33.875,-172.5,153.5
"5933","NFL_Tennessee_Denver_20110925",20110925,"Tennessee","Denver",17,14,27.125,-82.25,-110,-305,257.25
"5934","NFL_NewOrleans_Houston_20110925",20110925,"NewOrleans","Houston",40,33,15.875,-60.125,-32.25,-179.875,159.571428571429
"5935","NFL_Philadelphia_NYGiants_20110925",20110925,"Philadelphia","NYGiants",16,29,27,-29,-113.375,-385.5,319
"5936","NFL_Buffalo_NewEngland_20110925",20110925,"Buffalo","NewEngland",34,31,56.0625,-110.875,-81.5,267.25,-321.25
"5937","NFL_Cleveland_Miami_20110925",20110925,"Cleveland","Miami",17,16,46.1428571428571,-76.7142857142857,-112.125,112.142857142857,-129.5
"5938","NFL_Cincinnati_SanFrancisco_20110925",20110925,"Cincinnati","SanFrancisco",8,13,0.125,-80,-112.25,-116.428571428571,13.4285714285714
"5939","NFL_SanDiego_KansasCity_20110925",20110925,"SanDiego","KansasCity",20,17,-4.0625,-108.75,-108.5,-929.285714285714,686.428571428571
"5940","NFL_Oakland_NYJets_20110925",20110925,"Oakland","NYJets",34,24,47,-82.1428571428571,-56.875,116.714285714286,-136.875
"5941","NFL_LosAngeles_Baltimore_20110925",20110925,"LosAngeles","Baltimore",7,37,54.1875,-107.875,-109.375,215.571428571429,-250
"5942","NFL_TampaBay_Atlanta_20110925",20110925,"TampaBay","Atlanta",16,13,0.75,-109.625,-82.625,-118,72.1428571428571
"5943","NFL_Chicago_GreenBay_20110925",20110925,"Chicago","GreenBay",17,27,52.5,-82.625,-109.625,189.375,-221.25
"5944","NFL_Seattle_Arizona_20110925",20110925,"Seattle","Arizona",13,10,48.6875,-109.375,-82.875,140,-158.125
"5945","NFL_Indianapolis_Pittsburgh_20110925",20110925,"Indianapolis","Pittsburgh",20,23,42.875,-110.875,-82.625,470.285714285714,-603.571428571429
"5962","NFL_Dallas_Washington_20110926",20110926,"Dallas","Washington",18,16,16.0625,-66.25,-1,-176,156.375
"6061","NFL_Dallas_Detroit_20111002",20111002,"Dallas","Detroit",30,34,8.375,-108,-109.25,-133.833333333333,116.666666666667
"6062","NFL_Jacksonville_NewOrleans_20111002",20111002,"Jacksonville","NewOrleans",10,23,58.5625,-113,-4.375,323.25,-395
"6063","NFL_KansasCity_Minnesota_20111002",20111002,"KansasCity","Minnesota",22,17,48.625,-81.125,-86.125,141.875,-159.875
"6064","NFL_Philadelphia_SanFrancisco_20111002",20111002,"Philadelphia","SanFrancisco",23,24,6.125,-110.125,-82.125,-484.375,394.125
"6065","NFL_LosAngeles_Washington_20111002",20111002,"LosAngeles","Washington",10,17,48.625,-115,-27.375,130.428571428571,-148.142857142857
"6066","NFL_Houston_Pittsburgh_20111002",20111002,"Houston","Pittsburgh",17,10,22.25,-108.375,-108.875,-203.125,175
"6067","NFL_Seattle_Atlanta_20111002",20111002,"Seattle","Atlanta",28,30,54.6875,-82.375,-109.875,229,-265.75
"6068","NFL_GreenBay_Denver_20111002",20111002,"GreenBay","Denver",49,23,-4.625,-109.125,-108.125,-634.285714285714,500.285714285714
"6069","NFL_Oakland_NewEngland_20111002",20111002,"Oakland","NewEngland",19,31,55.0625,-84.375,-107.875,227.625,-265.625
"6070","NFL_SanDiego_Miami_20111002",20111002,"SanDiego","Miami",26,16,27,-109.875,-107.375,-305.625,258
"6071","NFL_Baltimore_NYJets_20111002",20111002,"Baltimore","NYJets",34,17,26,-109.75,-83.75,-238,199.75
"6143","NFL_Carolina_NewOrleans_20111009",20111009,"Carolina","NewOrleans",27,30,49.9444444444444,-84.1111111111111,-111.222222222222,246.777777777778,-291.111111111111
"6144","NFL_Buffalo_Philadelphia_20111009",20111009,"Buffalo","Philadelphia",31,24,43.6111111111111,-83.2222222222222,-112.111111111111,145.888888888889,-164.222222222222
"6145","NFL_NYGiants_Seattle_20111009",20111009,"NYGiants","Seattle",25,36,4.66666666666667,-15.2222222222222,-113.555555555556,-485.555555555556,390
"6146","NFL_Jacksonville_Cincinnati_20111009",20111009,"Jacksonville","Cincinnati",20,30,36.7222222222222,-11.4444444444444,-117.444444444444,121.625,-139.5
"6147","NFL_Indianapolis_KansasCity_20111009",20111009,"Indianapolis","KansasCity",24,28,-0.0555555555555556,-109.888888888889,-107.666666666667,-121.625,104
"6148","NFL_Pittsburgh_Tennessee_20111009",20111009,"Pittsburgh","Tennessee",38,17,13.6666666666667,-119.777777777778,26.125,-181.777777777778,160.444444444444
"6149","NFL_Minnesota_Arizona_20111009",20111009,"Minnesota","Arizona",34,10,13.7777777777778,-114.888888888889,-58.2222222222222,-195,169.222222222222
"6150","NFL_Houston_Oakland_20111009",20111009,"Houston","Oakland",20,25,19.2777777777778,-108.666666666667,-108.888888888889,-215.555555555556,184.111111111111
"6151","NFL_SanFrancisco_TampaBay_20111009",20111009,"SanFrancisco","TampaBay",48,3,9.05555555555556,29.5555555555556,-47.2222222222222,-145,127.125
"6152","NFL_Denver_SanDiego_20111009",20111009,"Denver","SanDiego",24,29,44.3888888888889,-109.333333333333,-108.222222222222,167.333333333333,-192.777777777778
"6153","NFL_NewEngland_NYJets_20111009",20111009,"NewEngland","NYJets",30,21,23.2777777777778,-107.888888888889,-109.666666666667,-350,290.777777777778
"6154","NFL_Atlanta_GreenBay_20111009",20111009,"Atlanta","GreenBay",14,25,49.3888888888889,-108.333333333333,-109.222222222222,223.444444444444,-259.777777777778
"6158","NFL_Detroit_Chicago_20111010",20111010,"Detroit","Chicago",24,13,26.875,-109.5,-107.444444444444,-297.222222222222,250.888888888889
"6236","NFL_Atlanta_Carolina_20111016",20111016,"Atlanta","Carolina",31,17,13.7222222222222,-86.5555555555556,-86.5555555555556,-186.25,163.75
"6237","NFL_Detroit_SanFrancisco_20111016",20111016,"Detroit","SanFrancisco",19,25,22.6111111111111,-15.6666666666667,-113,-229.666666666667,195.714285714286
"6238","NFL_Cincinnati_Indianapolis_20111016",20111016,"Cincinnati","Indianapolis",27,17,20.2777777777778,-85.1111111111111,-110.333333333333,-235,195.714285714286
"6239","NFL_Washington_Philadelphia_20111016",20111016,"Washington","Philadelphia",13,20,42.3333333333333,-96.4444444444444,34.3333333333333,132.222222222222,-149.875
"6240","NFL_GreenBay_LosAngeles_20111016",20111016,"GreenBay","LosAngeles",24,3,-5.11111111111111,-109,-108.555555555556,-1000.375,725
"6241","NFL_Pittsburgh_Jacksonville_20111016",20111016,"Pittsburgh","Jacksonville",17,13,-5,-83.7777777777778,-111.555555555556,-615.125,486
"6242","NFL_NYGiants_Buffalo_20111016",20111016,"NYGiants","Buffalo",27,24,13.6666666666667,-126,108.333333333333,-186.111111111111,163.666666666667
"6243","NFL_Oakland_Cleveland_20111016",20111016,"Oakland","Cleveland",24,17,23.4444444444444,-88.6666666666667,-63.4444444444444,-300,250.666666666667
"6244","NFL_Baltimore_Houston_20111016",20111016,"Baltimore","Houston",29,14,23.3888888888889,-16,-112.666666666667,-309.555555555556,258.777777777778
"6245","NFL_TampaBay_NewOrleans_20111016",20111016,"TampaBay","NewOrleans",26,20,49.7777777777778,-62.2222222222222,-110.888888888889,235.333333333333,-277.444444444444
"6246","NFL_NewEngland_Dallas_20111016",20111016,"NewEngland","Dallas",20,16,23.2222222222222,-108.888888888889,-108.666666666667,-296.25,249.555555555556
"6247","NFL_Chicago_Minnesota_20111016",20111016,"Chicago","Minnesota",39,10,4.44444444444444,-112.111111111111,-38.8888888888889,-130,112.166666666667
