missing,Date,FighterName,OpponentName,wager_A,wager_B,opener_A,opener_B,bet365_A,bet365_B,888sport_A,888sport_B,unibet_A,unibet_B,betway_A,betway_B,FighterOpener,Opponent,Res.,Decision,Rnd,Time,Event,OpponentID,FighterID
False,2021-02-20,nate landwehr,julian erosa,58%,42%,+100,-120,-138,+110,-124,+100,-,-,-,-,0.4782608695652174,,,,,,,,
False,2021-02-20,john castaneda,eddie wineland,45%,55%,-118,-102,-125,+100,-125,+100,-,-,-,-,0.5173641257162701,,,,,,,,
False,2021-02-20,danny chavez,jared gordon,51%,49%,-140,+120,-125,+100,-124,+100,-,-,-,-,0.562043795620438,,,,,,,,
False,2021-02-20,andrei arlovski,tom aspinall,58%,42%,+225,-265,+225,-275,+215,-278,-,-,-,-,0.2976554536187564,,,,,,,,
False,2021-02-20,nassourdine imavov,phil hawes,50%,50%,-115,-105,+100,-125,+100,-125,-,-,-,-,0.5108342361863488,,,,,,,,
False,2021-02-20,aleksei oleinik,chris daukaus,51%,49%,+145,-170,+170,-200,+150,-190,-,-,-,-,0.39329934450109244,,,,,,,,
False,2021-02-20,darrick minner,charles rosa,54%,46%,+150,-175,+163,-188,+150,-190,-,-,-,-,0.3859649122807018,,,,,,,,
False,2021-02-20,yana kunitskaya,ketlen vieira,55%,45%,+230,-270,+225,-275,+215,-278,-,-,-,-,0.2934179222839017,,,,,,,,
False,2021-02-20,derrick lewis,curtis blaydes,63%,37%,+285,-350,+300,-400,+320,-435,-,-,-,-,0.25034770514603616,,,,,,,,
True,2021-02-20,chas skelly,jamall emmers,,,,,,,,,,,,,,,,,,,,,
True,2021-02-20,jai herbert,drakkar klose,,,,,,,,,,,,,,,,,,,,,
True,2021-02-20,rafael alves,pat sabatini,,,,,,,,,,,,,,,,,,,,,
True,2021-02-20,luis pena,drakkar klose,,,,,,,,,,,,,,,,,,,,,
False,2021-02-27,maxim grishin,dustin jacoby,51%,49%,+150,-175,+150,-175,+145,-180,-,-,-,-,0.3859649122807018,,,,,,,,
False,2021-02-27,vince cachero,ronnie lawrence,54%,46%,+140,-160,+138,-163,+135,-167,-,-,-,-,0.40372670807453415,,,,,,,,
False,2021-02-27,alexis davis,sabina mazo,50%,50%,+200,-235,+175,-210,+180,-225,-,-,-,-,0.32211538461538464,,,,,,,,
False,2021-02-27,thiago moises,alexander hernandez,65%,35%,+165,-190,+188,-225,+177,-225,-,-,-,-,0.36546943919344677,,,,,,,,
False,2021-02-27,kevin croom,alex caceres,68%,32%,+200,-240,+163,-188,+145,-182,-,-,-,-,0.32075471698113206,,,,,,,,
False,2021-02-27,pedro munhoz,jimmie rivera,52%,48%,+130,-150,+110,-138,+120,-148,-,-,-,-,0.42016806722689076,,,,,,,,
False,2021-02-27,montana de la rosa,mayra bueno silva,54%,46%,+100,-120,-110,-110,-114,-107,-,-,-,-,0.4782608695652174,,,,,,,,
False,2021-02-27,nikita krylov,magomed ankalaev,60%,40%,+270,-330,+250,-333,+255,-335,-,-,-,-,0.26044821320411876,,,,,,,,
False,2021-02-27,jairzinho rozenstruik,ciryl gane,72%,28%,+225,-265,+200,-250,+210,-265,-,-,-,-,0.2976554536187564,,,,,,,,
True,2021-02-27,ashley yoder,angela hill,,,,,,,,,,,,,,,,,,,,,
True,2021-02-27,alex oliveira,ramazan kuramagomedov,,,,,,,,,,,,,,,,,,,,,
True,2021-02-27,marion reneau,macy chiasson,,,,,,,,,,,,,,,,,,,,,
True,2021-02-27,alex oliveira,randy brown,,,,,,,,,,,,,,,,,,,,,
True,2021-02-27,alonzo menifield,william knight,,,,,,,,,,,,,,,,,,,,,
False,2021-03-06,trevin jones,mario bautista,52%,48%,+202,-237,+188,-225,+190,-240,-,-,-,-,0.3201170279461216,,,,,,,,
False,2021-03-06,aalon cruz,uros medic,36%,64%,+151,-176,+140,-170,+155,-190,-,-,-,-,0.38452964779313425,,,,,,,,
False,2021-03-06,livinha souza,amanda lemos,49%,51%,+163,-188,+188,-225,+180,-225,-,-,-,-,0.36807934154695565,,,,,,,,
False,2021-03-06,jake matthews,sean brady,63%,37%,+175,-205,+188,-225,+180,-225,-,-,-,-,0.3510791366906475,,,,,,,,
False,2021-03-06,kennedy nzechukwu,carlos ulberg,47%,53%,+185,-220,+188,-225,+200,-250,-,-,-,-,0.337909186906019,,,,,,,,
False,2021-03-06,jordan espinosa,tim elliott,33%,67%,-115,-105,+138,-163,+103,-125,-,-,-,-,0.5108342361863488,,,,,,,,
False,2021-03-06,kai kara-france,rogerio bontorin,51%,49%,-145,+125,-138,+110,-132,+108,-,-,-,-,0.5711159737417943,,,,,,,,
False,2021-03-06,joseph benavidez,askar askarov,48%,52%,+100,-120,+138,-163,+110,-139,-,-,-,-,0.4782608695652174,,,,,,,,
False,2021-03-06,kyler phillips,song yadong,43%,57%,+141,-161,+170,-200,+140,-175,-,-,-,-,0.40215096839802167,,,,,,,,
False,2021-03-06,casey kenney,dominick cruz,44%,56%,-130,+110,-125,+100,-125,+103,-,-,-,-,0.5427435387673957,,,,,,,,
False,2021-03-06,thiago santos,aleksandar rakic,-,-,+140,-160,+175,-210,+144,-177,-,-,-,-,0.40372670807453415,,,,,,,,
False,2021-03-06,drew dober,islam makhachev,64%,36%,+271,-331,+350,-450,+340,-455,-,-,-,-,0.25979349129902773,,,,,,,,
False,2021-03-06,aljamain sterling,petr yan,51%,49%,+112,-132,+100,-125,+107,-132,-,-,-,-,0.45326664582682086,,,,,,,,
False,2021-03-06,megan anderson,amanda nunes,71%,29%,+750,-1050,+600,-1000,+575,-910,-,-,-,-,0.11414392059553351,,,,,,,,
False,2021-03-06,jan blachowicz,israel adesanya,59%,41%,+215,-255,+200,-250,+225,-286,-,-,-,-,0.30649687027843725,,,,,,,,
False,2021-03-13,matthew semelsberger,jason witt,42%,58%,-150,+130,-125,+100,-124,+100,-,-,-,-,0.5798319327731092,,,,,,,,
False,2021-03-13,jinh yu frey,gloria de paula,53%,47%,+155,-180,+163,-188,+155,-200,-,-,-,-,0.37889039242219213,,,,,,,,
False,2021-03-13,cortney casey,jj aldrich,57%,43%,+136,-156,+125,-150,+120,-148,-,-,-,-,0.41015124327095615,,,,,,,,
False,2021-03-13,rafa garcia,nasrat haqparast,55%,45%,+375,-475,+400,-550,+350,-500,-,-,-,-,0.20309050772626933,,,,,,,,
False,2021-03-13,ray rodriguez,rani yahya,66%,34%,+255,-305,+240,-300,+240,-305,-,-,-,-,0.2722231557721391,,,,,,,,
False,2021-03-13,marcelo rojo,charles jourdain,65%,35%,+215,-255,+225,-275,+210,-265,-,-,-,-,0.30649687027843725,,,,,,,,
False,2021-03-13,ashley yoder,angela hill,60%,40%,+325,-390,+250,-333,+250,-335,-,-,-,-,0.22817229336437717,,,,,,,,
False,2021-03-13,manel kape,matheus nicolau,57%,43%,-146,+126,-138,+110,-137,+110,-,-,-,-,0.5728870060420862,,,,,,,,
False,2021-03-13,davey grant,jonathan martinez,66%,34%,+240,-280,+250,-333,+250,-335,-,-,-,-,0.2852852852852853,,,,,,,,
False,2021-03-13,dan ige,gavin tucker,42%,58%,-152,+132,-175,+150,-152,+125,-,-,-,-,0.5832230748875364,,,,,,,,
False,2021-03-13,ryan spann,misha cirkunov,42%,58%,+120,-140,+125,-150,+110,-137,-,-,-,-,0.43795620437956206,,,,,,,,
True,2021-03-13,eryk anders,darren stewart,,,,,,,,,,,,,,,,,,,,,
True,2021-03-13,philipe lins,ben rothwell,,,,,,,,,,,,,,,,,,,,,
True,2021-03-13,belal muhammad,leon edwards,,,,,,,,,,,,,,,,,,,,,
False,2021-03-20,bruno silva,jp buys,58%,42%,+150,-175,+110,-138,+121,-148,-,-,-,-,0.3859649122807018,,,,,,,,
False,2021-03-20,jesse strader,montel jackson,68%,32%,+525,-700,+500,-700,+475,-670,-,-,-,-,0.15458937198067635,,,,,,,,
False,2021-03-20,trevin giles,roman dolidze,49%,51%,+125,-145,-110,-110,-106,-118,-,-,-,-,0.42888402625820565,,,,,,,,
False,2021-03-20,leonardo santos,grant dawson,55%,45%,+170,-200,+163,-188,+165,-210,-,-,-,-,0.35714285714285715,,,,,,,,
False,2021-03-20,marion reneau,macy chiasson,57%,43%,+175,-205,+180,-220,+175,-225,-,-,-,-,0.3510791366906475,,,,,,,,
False,2021-03-20,harry hunsucker,tai tuivasa,58%,42%,+370,-470,+350,-450,+330,-455,-,-,-,-,0.20510975170924794,,,,,,,,
False,2021-03-20,song kenan,max griffin,60%,40%,+145,-170,+188,-225,+160,-200,-,-,-,-,0.39329934450109244,,,,,,,,
False,2021-03-20,gustavo lopez,adrian yanez,66%,34%,+170,-200,+180,-220,+180,-225,-,-,-,-,0.35714285714285715,,,,,,,,
False,2021-03-20,montserrat conejo,cheyanne vlismas,66%,34%,+300,-375,+225,-275,+225,-286,-,-,-,-,0.24050632911392406,,,,,,,,
False,2021-03-20,derek brunson,kevin holland,62%,38%,+145,-170,+188,-225,+168,-215,-,-,-,-,0.39329934450109244,,,,,,,,
True,2021-03-20,johnny eduardo,anthony birchak,,,,,,,,,,,,,,,,,,,,,
True,2021-03-20,trevin giles,dricus du plessis,,,,,,,,,,,,,,,,,,,,,
True,2021-03-20,paul craig,jamahal hill,,,,,,,,,,,,,,,,,,,,,
True,2021-03-20,don'tale mayes,tai tuivasa,,,,,,,,,,,,,,,,,,,,,
True,2021-03-20,cheyanne vlismas,kay hansen,,,,,,,,,,,,,,,,,,,,,
True,2021-03-20,julija stoliarenko,julia avila,,,,,,,,,,,,,,,,,,,,,
True,2021-03-20,brad riddell,gregor gillespie,,,,,,,,,,,,,,,,,,,,,
False,2021-03-27,marc-andre barriault,abu azaitar,41%,59%,-125,+105,-125,+100,-125,+100,-,-,-,-,0.5324675324675325,,,,,,,,
False,2021-03-27,modestas bukauskas,michal oleksiejczuk,65%,35%,+140,-160,+163,-188,+140,-177,-,-,-,-,0.40372670807453415,,,,,,,,
False,2021-03-27,omar morales,shane young,44%,56%,-155,+135,-188,+163,-215,+160,-,-,-,-,0.5882115462252725,,,,,,,,
False,2021-03-27,jared gooden,abubakar nurmagomedov,64%,36%,+182,-212,+188,-225,+175,-225,-,-,-,-,0.342917436032709,,,,,,,,
False,2021-03-27,fabio cherant,alonzo menifield,70%,30%,+225,-265,+240,-300,+220,-286,-,-,-,-,0.2976554536187564,,,,,,,,
False,2021-03-27,jamie mullarkey,khama worthy,54%,46%,+130,-150,+110,-138,+100,-130,-,-,-,-,0.42016806722689076,,,,,,,,
False,2021-03-27,gillian robertson,miranda maverick,60%,40%,+147,-172,+140,-170,+134,-167,-,-,-,-,0.39033350553929164,,,,,,,,
False,2021-03-27,thomas almeida,sean o'malley,66%,34%,+270,-320,+250,-333,+250,-335,-,-,-,-,0.2618453865336659,,,,,,,,
False,2021-03-27,tyron woodley,vicente luque,64%,36%,+235,-275,+150,-175,+180,-230,-,-,-,-,0.2892960462873674,,,,,,,,
False,2021-03-27,stipe miocic,francis ngannou,52%,48%,+108,-128,+110,-138,+119,-143,-,-,-,-,0.4613143412107478,,,,,,,,
False,2021-04-10,impa kasanganay,sasha palatnikov,3%,97%,-300,+250,-300,+240,-305,+230,-,-,-,-,0.7241379310344829,,,,,,,,
False,2021-04-10,da-un jung,william knight,50%,50%,-120,+100,-138,+110,-141,+111,-,-,-,-,0.5217391304347826,,,,,,,,
False,2021-04-10,luis saldana,jordan griffin,49%,51%,-155,+135,-138,+110,-143,+112,-,-,-,-,0.5882115462252725,,,,,,,,
False,2021-04-10,hunter azure,jack shore,41%,59%,+116,-136,+140,-170,+145,-182,-,-,-,-,0.44548474781032915,,,,,,,,
False,2021-04-10,jarjis danho,yorgan de castro,49%,51%,+220,-260,+250,-333,+250,-335,-,-,-,-,0.3020134228187919,,,,,,,,
False,2021-04-10,john makdessi,ignacio bahamondes,55%,45%,+170,-200,+175,-210,+158,-200,-,-,-,-,0.35714285714285715,,,,,,,,
False,2021-04-10,scott holtzman,mateusz gamrot,54%,46%,+165,-190,+200,-250,+195,-250,-,-,-,-,0.36546943919344677,,,,,,,,
False,2021-04-10,jim miller,joe solecki,49%,51%,+190,-225,+200,-250,+220,-286,-,-,-,-,0.33248081841432225,,,,,,,,
False,2021-04-10,mike perry,daniel rodriguez,56%,44%,+155,-180,+110,-138,+115,-143,-,-,-,-,0.37889039242219213,,,,,,,,
False,2021-04-10,nina nunes,mackenzie dern,43%,57%,-129,+109,-138,+110,-134,+103,-,-,-,-,0.5407232105252603,,,,,,,,
False,2021-04-10,sam alvey,julian marquez,46%,54%,+160,-185,+138,-163,+150,-190,-,-,-,-,0.3720626631853786,,,,,,,,
False,2021-04-10,arnold allen,sodiq yusuff,49%,51%,+115,-135,+110,-138,+112,-139,-,-,-,-,0.447405997144217,,,,,,,,
False,2021-04-10,kevin holland,marvin vettori,61%,39%,+300,-400,+250,-333,+260,-335,-,-,-,-,0.23809523809523808,,,,,,,,
True,2021-04-10,erin blanchfield,norma dumont,,,,,,,,,,,,,,,,,,,,,
True,2021-04-10,bea malecki,norma dumont,,,,,,,,,,,,,,,,,,,,,
True,2021-04-10,kyle daukaus,aliaskhab khizriev,,,,,,,,,,,,,,,,,,,,,
True,2021-04-10,darren till,marvin vettori,,,,,,,,,,,,,,,,,,,,,
False,2021-04-17,tony gravely,anthony birchak,46%,54%,-300,+250,-350,+275,-335,+245,-,-,-,-,0.7241379310344829,,,,,,,,
False,2021-04-17,dakota bush,austin hubbard,52%,48%,+160,-185,+163,-188,+150,-190,-,-,-,-,0.3720626631853786,,,,,,,,
False,2021-04-17,bartosz fabinski,gerald meerschaert,39%,61%,-135,+115,-125,+100,-124,+100,-,-,-,-,0.552594002855783,,,,,,,,
False,2021-04-17,jessica penne,loopy godinez,65%,35%,+240,-300,+225,-275,+215,-278,-,-,-,-,0.28169014084507044,,,,,,,,
False,2021-04-17,juan espino,alexandr romanov,46%,54%,+110,-130,+110,-138,+112,-139,-,-,-,-,0.4572564612326044,,,,,,,,
False,2021-04-17,justine kish,tracy cortez,52%,48%,+175,-205,+225,-275,+250,-335,-,-,-,-,0.3510791366906475,,,,,,,,
False,2021-04-17,luis pena,alexander munoz,33%,67%,-130,+110,-150,+125,-167,+135,-,-,-,-,0.5427435387673957,,,,,,,,
False,2021-04-17,jacob malkoun,abdul razak alhassan,61%,39%,+245,-285,+240,-300,+245,-335,-,-,-,-,0.28138132651196784,,,,,,,,
False,2021-04-17,andrei arlovski,chase sherman,48%,52%,-155,+135,-110,-110,-106,-118,-,-,-,-,0.5882115462252725,,,,,,,,
False,2021-04-17,kelvin gastelum,robert whittaker,63%,37%,+215,-255,+240,-300,+215,-278,-,-,-,-,0.30649687027843725,,,,,,,,
True,2021-04-17,bill algeo,ricardo ramos,,,,,,,,,,,,,,,,,,,,,
True,2021-04-17,zarah fairn,josiane nunes,,,,,,,,,,,,,,,,,,,,,
True,2021-04-17,drakkar klose,jeremy stephens,,,,,,,,,,,,,,,,,,,,,
False,2021-04-24,liang na,ariane carnelossi,55%,45%,+130,-150,+200,-250,+175,-225,-,-,-,-,0.42016806722689076,,,,,,,,
False,2021-04-24,jeff molina,aori qileng,49%,51%,-102,-118,-110,-110,-114,-109,-,-,-,-,0.4826358742837298,,,,,,,,
False,2021-04-24,kazula vargas,rong zhu,-,-,+210,-250,+188,-225,+195,-250,-,-,-,-,0.31111111111111106,,,,,,,,
False,2021-04-24,kevin natividad,danaa batgerel,-,-,+130,-150,+180,-220,+161,-200,-,-,-,-,0.42016806722689076,,,,,,,,
False,2021-04-24,pat sabatini,tristan connelly,45%,55%,-225,+190,-250,+200,-245,+195,-,-,-,-,0.6675191815856777,,,,,,,,
False,2021-04-24,karl roberson,brendan allen,42%,58%,+110,-130,+130,-160,+132,-165,-,-,-,-,0.4572564612326044,,,,,,,,
False,2021-04-24,stefan sekulic,dwight grant,57%,43%,+220,-260,+170,-200,+170,-220,-,-,-,-,0.3020134228187919,,,,,,,,
False,2021-04-24,alex oliveira,randy brown,52%,48%,+140,-160,+110,-138,+115,-148,-,-,-,-,0.40372670807453415,,,,,,,,
False,2021-04-24,anthony smith,jimmy crute,52%,48%,+165,-190,+200,-250,+170,-210,-,-,-,-,0.36546943919344677,,,,,,,,
False,2021-04-24,chris weidman,uriah hall,44%,56%,-110,-110,-150,+125,-143,+112,-,-,-,-,0.5,,,,,,,,
False,2021-04-24,jessica andrade,valentina shevchenko,68%,32%,+300,-365,+400,-550,+340,-480,-,-,-,-,0.24155844155844156,,,,,,,,
False,2021-04-24,rose namajunas,zhang weili,58%,42%,+160,-185,+180,-220,+165,-200,-,-,-,-,0.3720626631853786,,,,,,,,
False,2021-04-24,jorge masvidal,kamaru usman,62%,38%,+325,-390,+250,-333,+275,-375,-,-,-,-,0.22817229336437717,,,,,,,,
True,2021-04-24,jamey simmons,johnny munoz,,,,,,,,,,,,,,,,,,,,,
False,2021-05-01,felipe colares,luke sanders,53%,47%,+170,-200,+110,-138,+120,-150,-,-,-,-,0.35714285714285715,,,,,,,,
False,2021-05-01,kb bhullar,andreas michailidis,60%,40%,+210,-250,+188,-225,+188,-240,-,-,-,-,0.31111111111111106,,,,,,,,
False,2021-05-01,sam hughes,loma lookboonmee,62%,38%,+275,-325,+300,-400,+300,-400,-,-,-,-,0.25855513307984795,,,,,,,,
False,2021-05-01,luana carolina,poliana botelho,0%,100%,+185,-220,+200,-250,+200,-250,-,-,-,-,0.337909186906019,,,,,,,,
False,2021-05-01,tj brown,kai kamaka iii,57%,43%,+140,-160,+130,-160,+120,-150,-,-,-,-,0.40372670807453415,,,,,,,,
False,2021-05-01,randa markos,luana pinheiro,51%,49%,+165,-190,+140,-170,+135,-167,-,-,-,-,0.36546943919344677,,,,,,,,
False,2021-05-01,cody stamann,merab dvalishvili,60%,40%,+175,-205,+200,-250,+210,-265,-,-,-,-,0.3510791366906475,,,,,,,,
False,2021-05-01,krzysztof jotko,sean strickland,56%,44%,+210,-245,+225,-275,+225,-286,-,-,-,-,0.3123585332729742,,,,,,,,
False,2021-05-01,dustin jacoby,ion cutelaba,51%,49%,+120,-140,+100,-125,+100,-121,-,-,-,-,0.43795620437956206,,,,,,,,
False,2021-05-01,cub swanson,giga chikadze,51%,49%,+170,-200,+175,-210,+150,-182,-,-,-,-,0.35714285714285715,,,,,,,,
False,2021-05-01,dominick reyes,jiri prochazka,49%,51%,+110,-130,+100,-125,+105,-125,-,-,-,-,0.4572564612326044,,,,,,,,
True,2021-05-01,jonathan pearce,gabriel benitez,,,,,,,,,,,,,,,,,,,,,
True,2021-05-01,luke sanders,damon jackson,,,,,,,,,,,,,,,,,,,,,
False,2021-05-08,christian aguilera,carlston harris,43%,57%,+120,-140,+138,-163,+140,-177,-,-,-,-,0.43795620437956206,,,,,,,,
False,2021-05-08,junyong park,tafon nchukwi,51%,49%,+120,-140,+110,-138,+124,-155,-,-,-,-,0.43795620437956206,,,,,,,,
False,2021-05-08,michael trizano,ludovit klein,60%,40%,+230,-270,+200,-250,+210,-275,-,-,-,-,0.2934179222839017,,,,,,,,
False,2021-05-08,kyle daukaus,phil hawes,51%,49%,-145,+125,-138,+110,-134,+108,-,-,-,-,0.5711159737417943,,,,,,,,
False,2021-05-08,diego ferreira,gregor gillespie,52%,48%,+150,-175,+130,-160,+135,-175,-,-,-,-,0.3859649122807018,,,,,,,,
False,2021-05-08,maurice greene,marcos rogerio de lima,59%,41%,+170,-200,+175,-210,+150,-190,-,-,-,-,0.35714285714285715,,,,,,,,
False,2021-05-08,geoff neal,neil magny,45%,55%,-190,+165,-188,+163,-200,+160,-,-,-,-,0.6345305608065531,,,,,,,,
False,2021-05-08,alex morono,donald cerrone,49%,51%,+163,-188,+170,-200,+165,-200,-,-,-,-,0.36807934154695565,,,,,,,,
False,2021-05-08,michelle waterson,marina rodriguez,51%,49%,+180,-210,+175,-210,+180,-225,-,-,-,-,0.3452115812917595,,,,,,,,
True,2021-05-08,amanda ribas,angela hill,,,,,,,,,,,,,,,,,,,,,
True,2021-05-08,philipe lins,ben rothwell,,,,,,,,,,,,,,,,,,,,,
True,2021-05-08,zarrukh adashev,ryan benoit,,,,,,,,,,,,,,,,,,,,,
False,2021-05-15,sean soriano,christos giagos,55%,45%,+170,-200,+188,-225,+171,-215,-,-,-,-,0.35714285714285715,,,,,,,,
False,2021-05-15,tucker lutz,kevin aguilar,64%,36%,-117,-103,-125,+100,-125,+103,-,-,-,-,0.5151837230488916,,,,,,,,
False,2021-05-15,priscila cachoeira,gina mazany,56%,44%,+160,-185,+200,-250,+180,-225,-,-,-,-,0.3720626631853786,,,,,,,,
False,2021-05-15,andrea lee,antonina shevchenko,58%,42%,+165,-190,+100,-125,+100,-122,-,-,-,-,0.36546943919344677,,,,,,,,
False,2021-05-15,jamie pickett,jordan wright,38%,62%,-110,-110,-110,-110,-109,-112,-,-,-,-,0.5,,,,,,,,
False,2021-05-15,lando vannata,mike grundy,41%,59%,+110,-130,+100,-125,-113,-113,-,-,-,-,0.4572564612326044,,,,,,,,
False,2021-05-15,andre muniz,jacare souza,42%,58%,+110,-130,+110,-138,+105,-129,-,-,-,-,0.4572564612326044,,,,,,,,
False,2021-05-15,edson barboza,shane burgos,60%,40%,+105,-125,+130,-160,+128,-157,-,-,-,-,0.4675324675324675,,,,,,,,
False,2021-05-15,viviane araujo,katlyn chookagian,63%,37%,+125,-145,+125,-150,+115,-141,-,-,-,-,0.42888402625820565,,,,,,,,
False,2021-05-15,rogerio bontorin,matt schnell,53%,47%,+140,-160,+140,-170,+135,-165,-,-,-,-,0.40372670807453415,,,,,,,,
False,2021-05-15,tony ferguson,beneil dariush,56%,44%,+124,-144,+130,-160,+130,-159,-,-,-,-,0.43066930245693313,,,,,,,,
False,2021-05-15,michael chandler,charles oliveira,55%,45%,+105,-125,+100,-125,+105,-127,-,-,-,-,0.4675324675324675,,,,,,,,
False,2021-05-22,rafael alves,damir ismagulov,-,-,+375,-500,+450,-600,+410,-590,-,-,-,-,0.20168067226890757,,,,,,,,
False,2021-05-22,juancamilo ronderos,david dvorak,91%,9%,+400,-550,+450,-600,+400,-590,-,-,-,-,0.19117647058823528,,,,,,,,
False,2021-05-22,shayilan nuerdanbieke,josh culibao,58%,42%,+210,-250,+200,-250,+187,-240,-,-,-,-,0.31111111111111106,,,,,,,,
False,2021-05-22,victor rodriguez,bruno silva,100%,0%,+235,-275,+300,-400,+280,-375,-,-,-,-,0.2892960462873674,,,,,,,,
False,2021-05-22,court mcgee,claudio silva,38%,62%,+115,-135,-110,-110,-113,-110,-,-,-,-,0.447405997144217,,,,,,,,
False,2021-05-22,chris barnett,ben rothwell,61%,39%,+210,-250,+275,-350,+250,-335,-,-,-,-,0.31111111111111106,,,,,,,,
False,2021-05-22,edmen shahbazyan,jack hermansson,41%,59%,+146,-171,+125,-150,+120,-150,-,-,-,-,0.3918110054072811,,,,,,,,
False,2021-05-22,ricardo ramos,bill algeo,64%,36%,+100,-120,+100,-125,+105,-130,-,-,-,-,0.4782608695652174,,,,,,,,
False,2021-05-22,norma dumont,felicia spencer,48%,52%,+123,-143,+163,-188,+156,-200,-,-,-,-,0.43246898859207317,,,,,,,,
False,2021-05-22,jared vanderaa,justin tafa,92%,8%,+170,-200,+163,-188,+155,-200,-,-,-,-,0.35714285714285715,,,,,,,,
False,2021-05-22,carla esparza,yan xiaonan,44%,56%,+145,-170,+110,-138,+100,-124,-,-,-,-,0.39329934450109244,,,,,,,,
False,2021-05-22,cody garbrandt,rob font,41%,59%,+101,-121,+100,-125,+107,-132,-,-,-,-,0.47607763727623276,,,,,,,,
True,2021-05-22,damir hadzovic,yancy medeiros,,,,,,,,,,,,,,,,,,,,,
True,2021-05-22,raulian paiva,david dvorak,,,,,,,,,,,,,,,,,,,,,
False,2021-06-05,claudio puelles,jordan leavitt,61%,39%,+162,-187,+175,-210,+170,-220,-,-,-,-,0.36939789430329245,,,,,,,,
False,2021-06-05,youssef zalal,sean woodson,60%,40%,+175,-205,+138,-163,+128,-165,-,-,-,-,0.3510791366906475,,,,,,,,
False,2021-06-05,tabatha ricci,manon fiorot,96%,4%,+375,-500,+400,-550,+425,-625,-,-,-,-,0.20168067226890757,,,,,,,,
False,2021-06-05,kamuela kirk,makwan amirkhani,88%,12%,+230,-270,+170,-200,+160,-200,-,-,-,-,0.2934179222839017,,,,,,,,
False,2021-06-05,francisco trinaldo,muslim salikhov,100%,0%,+210,-250,+188,-225,+195,-250,-,-,-,-,0.31111111111111106,,,,,,,,
False,2021-06-05,ilir latifi,tanner boser,60%,40%,+180,-210,+150,-175,+145,-180,-,-,-,-,0.3452115812917595,,,,,,,,
False,2021-06-05,montana de la rosa,ariane lipski,45%,55%,-180,+155,-333,+250,-305,+230,-,-,-,-,0.6211096075778079,,,,,,,,
False,2021-06-05,gregory rodrigues,dusko todorovic,56%,44%,+165,-190,+110,-138,+110,-137,-,-,-,-,0.36546943919344677,,,,,,,,
False,2021-06-05,santiago ponzinibbio,miguel baeza,58%,42%,+122,-142,+150,-175,+130,-165,-,-,-,-,0.43428325317636923,,,,,,,,
False,2021-06-05,roman dolidze,laureano staropoli,50%,50%,-175,+150,-163,+138,-155,+124,-,-,-,-,0.6140350877192983,,,,,,,,
False,2021-06-05,walt harris,marcin tybura,54%,46%,+135,-155,+163,-188,+150,-190,-,-,-,-,0.4117884537747275,,,,,,,,
False,2021-06-05,augusto sakai,jairzinho rozenstruik,46%,54%,+115,-135,+110,-138,+100,-121,-,-,-,-,0.447405997144217,,,,,,,,
True,2021-06-05,alan patrick,mason jones,,,,,,,,,,,,,,,,,,,,,
True,2021-06-05,antonio arroyo,tom breese,,,,,,,,,,,,,,,,,,,,,
True,2021-06-05,nate landwehr,makwan amirkhani,,,,,,,,,,,,,,,,,,,,,
False,2021-06-12,jake collier,carlos felipe,55%,45%,+210,-250,+138,-163,+135,-175,-,-,-,-,0.31111111111111106,,,,,,,,
False,2021-06-12,fares ziam,luigi vendramini,37%,63%,-115,-105,-125,+100,-125,+102,-,-,-,-,0.5108342361863488,,,,,,,,
False,2021-06-12,steven peterson,chase hooper,54%,46%,-145,+125,-110,-110,-114,-108,-,-,-,-,0.5711159737417943,,,,,,,,
False,2021-06-12,terrance mckinney,matt frevola,-,-,+175,-205,+180,-220,+165,-215,-,-,-,-,0.3510791366906475,,,,,,,,
False,2021-06-12,alexis davis,pannie kianzad,67%,33%,+175,-205,+175,-210,+168,-215,-,-,-,-,0.3510791366906475,,,,,,,,
False,2021-06-12,hakeem dawodu,movsar evloev,97%,3%,+210,-250,+170,-200,+188,-240,-,-,-,-,0.31111111111111106,,,,,,,,
False,2021-06-12,joanne wood,lauren murphy,-,-,-115,-105,-138,+110,-148,+117,-,-,-,-,0.5108342361863488,,,,,,,,
False,2021-06-12,eryk anders,darren stewart,92%,8%,-150,+130,-150,+125,-150,+120,-,-,-,-,0.5798319327731092,,,,,,,,
False,2021-06-12,drew dober,brad riddell,50%,50%,-120,+100,-150,+125,-155,+125,-,-,-,-,0.5217391304347826,,,,,,,,
False,2021-06-12,paul craig,jamahal hill,64%,36%,+240,-280,+225,-275,+220,-286,-,-,-,-,0.2852852852852853,,,,,,,,
False,2021-06-12,demian maia,belal muhammad,61%,39%,+200,-235,+188,-225,+180,-225,-,-,-,-,0.32211538461538464,,,,,,,,
